Block Name,Point ID,flux_moment_g0_L0_M0,flux_moment_g0_L1_M-1,flux_moment_g0_L1_M0,flux_moment_g0_L1_M1,flux_moment_g10_L0_M0,flux_moment_g10_L1_M-1,flux_moment_g10_L1_M0,flux_moment_g10_L1_M1,flux_moment_g11_L0_M0,flux_moment_g11_L1_M-1,flux_moment_g11_L1_M0,flux_moment_g11_L1_M1,flux_moment_g12_L0_M0,flux_moment_g12_L1_M-1,flux_moment_g12_L1_M0,flux_moment_g12_L1_M1,flux_moment_g13_L0_M0,flux_moment_g13_L1_M-1,flux_moment_g13_L1_M0,flux_moment_g13_L1_M1,flux_moment_g14_L0_M0,flux_moment_g14_L1_M-1,flux_moment_g14_L1_M0,flux_moment_g14_L1_M1,flux_moment_g15_L0_M0,flux_moment_g15_L1_M-1,flux_moment_g15_L1_M0,flux_moment_g15_L1_M1,flux_moment_g16_L0_M0,flux_moment_g16_L1_M-1,flux_moment_g16_L1_M0,flux_moment_g16_L1_M1,flux_moment_g17_L0_M0,flux_moment_g17_L1_M-1,flux_moment_g17_L1_M0,flux_moment_g17_L1_M1,flux_moment_g1_L0_M0,flux_moment_g1_L1_M-1,flux_moment_g1_L1_M0,flux_moment_g1_L1_M1,flux_moment_g2_L0_M0,flux_moment_g2_L1_M-1,flux_moment_g2_L1_M0,flux_moment_g2_L1_M1,flux_moment_g3_L0_M0,flux_moment_g3_L1_M-1,flux_moment_g3_L1_M0,flux_moment_g3_L1_M1,flux_moment_g4_L0_M0,flux_moment_g4_L1_M-1,flux_moment_g4_L1_M0,flux_moment_g4_L1_M1,flux_moment_g5_L0_M0,flux_moment_g5_L1_M-1,flux_moment_g5_L1_M0,flux_moment_g5_L1_M1,flux_moment_g6_L0_M0,flux_moment_g6_L1_M-1,flux_moment_g6_L1_M0,flux_moment_g6_L1_M1,flux_moment_g7_L0_M0,flux_moment_g7_L1_M-1,flux_moment_g7_L1_M0,flux_moment_g7_L1_M1,flux_moment_g8_L0_M0,flux_moment_g8_L1_M-1,flux_moment_g8_L1_M0,flux_moment_g8_L1_M1,flux_moment_g9_L0_M0,flux_moment_g9_L1_M-1,flux_moment_g9_L1_M0,flux_moment_g9_L1_M1,griffin_power_density,griffin_Tcool,griffin_Tfuel,material_id,Points_0,Points_1,Points_2,Points_Magnitude
block_101,10,0.00151155,-0.000627925,1.74763e-07,2.29982e-07,0.00570635,-0.000941523,7.46925e-07,7.7502e-07,0.00406713,-0.000666974,5.62406e-07,5.80038e-07,0.00428322,-0.000710222,6.34256e-07,6.553e-07,0.0039076,-0.000660186,6.28983e-07,6.51149e-07,0.00305806,-0.000484324,5.17147e-07,5.2243e-07,0.00453903,-0.000539863,7.89439e-07,7.48101e-07,0.00248823,-0.000146857,3.88339e-07,3.03359e-07,0.000305839,-7.5736e-06,2.76271e-08,9.52115e-09,0.0098037,-0.00375106,9.30258e-07,1.22429e-06,0.022351,-0.00767986,2.14019e-06,2.7472e-06,0.0148036,-0.00458757,1.42319e-06,1.77978e-06,0.0169325,-0.00466613,1.6446e-06,2.00441e-06,0.0191869,-0.0044191,1.87869e-06,2.19647e-06,0.0144353,-0.00255278,1.41762e-06,1.53387e-06,0.00980194,-0.00152466,1.00484e-06,1.04638e-06,0.00936659,-0.00152944,1.05506e-06,1.10886e-06,0.00853912,-0.00139593,1.04046e-06,1.08404e-06,0,300,300,100,-0.364276,0.218077,1.778,1.82799
block_101,11,0.0015116,-0.000627941,3.0067e-07,1.38275e-07,0.00570663,-0.000941551,8.55628e-07,3.32593e-07,0.00406733,-0.000666995,6.40725e-07,2.47756e-07,0.00428346,-0.000710247,7.24408e-07,2.80177e-07,0.00390784,-0.000660211,7.2166e-07,2.79557e-07,0.00305824,-0.000484343,5.77808e-07,2.19455e-07,0.0045392,-0.000539877,8.0236e-07,2.83115e-07,0.00248815,-0.000146852,3.14699e-07,8.76914e-08,0.000305839,-7.57362e-06,1.59198e-08,-1.6742e-10,0.00980406,-0.00375117,1.50582e-06,6.75496e-07,0.0223519,-0.0076801,3.31428e-06,1.4742e-06,0.0148042,-0.00458771,2.11308e-06,9.32376e-07,0.0169333,-0.00466628,2.33709e-06,1.01768e-06,0.0191878,-0.00441924,2.49933e-06,1.05862e-06,0.0144359,-0.00255285,1.70144e-06,6.83453e-07,0.00980231,-0.0015247,1.14711e-06,4.47273e-07,0.00936698,-0.00152948,1.21874e-06,4.78741e-07,0.00853951,-0.00139597,1.19445e-06,4.65754e-07,0,300,300,100,-0.36195,0.626916,1.778,1.91972
block_101,12,0.000935556,-0.000567107,1.18654e-07,1.46024e-07,0.00200012,-0.00102092,3.30302e-07,2.47351e-07,0.00141007,-0.000719335,2.46696e-07,1.82375e-07,0.00147756,-0.000758714,2.76685e-07,2.05305e-07,0.00134738,-0.000697021,2.73535e-07,2.04176e-07,0.00102848,-0.000519081,2.21682e-07,1.56618e-07,0.00135595,-0.000626822,3.15598e-07,1.8184e-07,0.000583116,-0.000207128,1.35562e-07,3.2318e-08,7.17707e-05,-1.40617e-05,9.20486e-09,-3.51665e-09,0.00561591,-0.00340267,5.51632e-07,6.56622e-07,0.0121014,-0.00714031,1.21813e-06,1.39058e-06,0.00769518,-0.00438739,7.93265e-07,8.70885e-07,0.00837473,-0.00460963,8.92859e-07,9.40225e-07,0.00879453,-0.00460103,9.77889e-07,9.57642e-07,0.00589363,-0.00287252,6.91139e-07,5.81443e-07,0.00367004,-0.00176744,4.66038e-07,3.57169e-07,0.00340863,-0.00171281,4.79452e-07,3.70033e-07,0.00303061,-0.00153525,4.6468e-07,3.51306e-07,0,300,300,100,-0.364276,0.218077,0,0.424564
block_101,13,0.000935609,-0.000567127,2.20432e-07,8.94768e-08,0.00200041,-0.00102096,3.78847e-07,6.20912e-08,0.00141029,-0.000719361,2.81155e-07,4.45865e-08,0.0014778,-0.000758744,3.16644e-07,5.03225e-08,0.00134762,-0.000697052,3.1498e-07,5.09215e-08,0.00102867,-0.000519103,2.46876e-07,3.47466e-08,0.00135624,-0.000626834,3.13007e-07,1.29572e-08,0.000583259,-0.000207114,9.84541e-08,-2.6579e-08,7.17947e-05,-1.40607e-05,3.90549e-09,-4.32461e-09,0.00561628,-0.0034028,9.81007e-07,3.54586e-07,0.0121023,-0.00714059,2.04635e-06,7.05355e-07,0.0076958,-0.00438756,1.25611e-06,4.16694e-07,0.00837546,-0.00460982,1.33465e-06,4.18841e-07,0.00879537,-0.0046012,1.34586e-06,3.77056e-07,0.00589422,-0.0028726,8.37224e-07,1.81185e-07,0.00367044,-0.00176748,5.31294e-07,9.2883e-08,0.00340904,-0.00171285,5.55002e-07,9.76447e-08,0.00303102,-0.0015353,5.34219e-07,8.94517e-08,0,300,300,100,-0.36195,0.626916,0,0.7239
block_101,14,0.00151173,-0.000627966,2.53423e-07,2.49488e-07,0.00570798,-0.000941774,1.03807e-06,8.80226e-07,0.00406837,-0.000667165,7.82933e-07,6.62379e-07,0.00428462,-0.00071044,8.82598e-07,7.47591e-07,0.00390898,-0.000660406,8.74224e-07,7.42455e-07,0.00305925,-0.000484504,7.23811e-07,6.07441e-07,0.00454115,-0.000540105,1.13972e-06,9.12544e-07,0.00248979,-0.000146945,6.14054e-07,4.38968e-07,0.000306067,-7.57941e-06,5.67729e-08,3.25821e-08,0.00980484,-0.00375127,1.31837e-06,1.25081e-06,0.0223538,-0.00768039,2.97548e-06,2.79301e-06,0.0148056,-0.00458796,1.94927e-06,1.80906e-06,0.016935,-0.00466661,2.23551e-06,2.04046e-06,0.0191902,-0.00441967,2.55566e-06,2.26838e-06,0.0144382,-0.00255321,1.95376e-06,1.66896e-06,0.00980414,-0.00152496,1.3965e-06,1.17336e-06,0.00936885,-0.00152978,1.4613e-06,1.24143e-06,0.00854138,-0.00139627,1.44494e-06,1.22469e-06,0,300,300,100,-0.7239,0.417944,1.778,1.96469
block_101,15,0.000935698,-0.000567159,1.78999e-07,1.66377e-07,0.0020012,-0.00102122,4.71233e-07,3.15968e-07,0.00141089,-0.00071956,3.52944e-07,2.35892e-07,0.00147847,-0.000758967,3.95742e-07,2.6486e-07,0.00134827,-0.000697274,3.90658e-07,2.62564e-07,0.00102924,-0.000519286,3.20031e-07,2.11569e-07,0.00135728,-0.000627103,4.79103e-07,2.92032e-07,0.000584055,-0.000207235,2.42325e-07,1.2382e-07,7.19095e-05,-1.40694e-05,2.52866e-08,1.14222e-08,0.00561674,-0.00340295,8.16856e-07,7.00392e-07,0.0121035,-0.007141,1.75371e-06,1.45759e-06,0.00769666,-0.00438789,1.11526e-06,9.00989e-07,0.00837659,-0.00461025,1.23941e-06,9.67043e-07,0.00879689,-0.00460177,1.35574e-06,1.00416e-06,0.00589566,-0.00287308,9.74536e-07,6.74593e-07,0.00367155,-0.00176782,6.64872e-07,4.44909e-07,0.00341015,-0.00171322,6.80297e-07,4.5865e-07,0.00303212,-0.00153567,6.62025e-07,4.43974e-07,0,300,300,100,-0.7239,0.417944,0,0.835888
block_101,16,0.00151157,-0.000627925,5.26465e-08,3.00313e-07,0.00570674,-0.000941621,3.10234e-07,1.15546e-06,0.00406743,-0.000667049,2.36659e-07,8.66741e-07,0.00428356,-0.000710307,2.66751e-07,9.76137e-07,0.00390793,-0.000660271,2.62918e-07,9.65759e-07,0.00305836,-0.000484395,2.27561e-07,7.88016e-07,0.00453977,-0.000539968,4.19151e-07,1.20341e-06,0.00248909,-0.00014691,2.9016e-07,5.91128e-07,0.000305934,-7.57613e-06,2.71824e-08,3.37797e-08,0.00980389,-0.00375106,3.12443e-07,1.62726e-06,0.0223515,-0.00767992,6.87135e-07,3.67035e-06,0.014804,-0.00458765,4.33531e-07,2.3888e-06,0.016933,-0.00466626,5.00276e-07,2.71563e-06,0.0191876,-0.00441929,6.12111e-07,3.04235e-06,0.014436,-0.00255294,5.47528e-07,2.23428e-06,0.00980251,-0.00152478,4.23888e-07,1.56847e-06,0.00936714,-0.00152957,4.31517e-07,1.64845e-06,0.00853966,-0.00139607,4.3015e-07,1.61634e-06,0,300,300,100,-0.381395,-0.208972,1.778,1.83041
block_101,17,0.00151173,-0.000627969,2.04999e-07,5.07202e-07,0.00570782,-0.000941787,9.52954e-07,1.92046e-06,0.00406825,-0.000667176,7.21199e-07,1.44595e-06,0.00428449,-0.000710453,8.14092e-07,1.63328e-06,0.00390886,-0.00066042,8.06691e-07,1.62318e-06,0.00305915,-0.000484515,6.74248e-07,1.32828e-06,0.00454111,-0.000540123,1.09877e-06,1.996e-06,0.00249,-0.000146959,6.37946e-07,9.45423e-07,0.00030609,-7.5799e-06,6.47333e-08,6.49171e-08,0.00980483,-0.00375127,1.08154e-06,2.60525e-06,0.0223538,-0.0076804,2.47423e-06,5.88725e-06,0.0148056,-0.00458798,1.64452e-06,3.85545e-06,0.0169349,-0.00466664,1.91969e-06,4.39259e-06,0.01919,-0.00441971,2.25281e-06,4.93071e-06,0.0144379,-0.00255323,1.77387e-06,3.63647e-06,0.00980395,-0.00152498,1.28361e-06,2.55494e-06,0.00936863,-0.00152979,1.33391e-06,2.70402e-06,0.00854116,-0.00139629,1.32409e-06,2.67061e-06,0,300,300,100,-0.7239,5.55112e-17,1.778,1.91972
block_101,18,0.00151173,-0.00062796,2.85024e-08,4.95708e-07,0.0057083,-0.000941912,3.53622e-07,2.07253e-06,0.00406862,-0.000667272,2.70786e-07,1.56289e-06,0.0042849,-0.000710563,3.04405e-07,1.762e-06,0.00390925,-0.00066053,2.98852e-07,1.745e-06,0.00305953,-0.000484609,2.63767e-07,1.44437e-06,0.00454213,-0.000540268,5.15073e-07,2.28389e-06,0.00249132,-0.000147034,4.10545e-07,1.25693e-06,0.000306311,-7.58546e-06,5.51963e-08,1.17398e-07,0.00980492,-0.00375122,1.79034e-07,2.60821e-06,0.0223541,-0.00768036,4.53794e-07,5.92855e-06,0.0148058,-0.00458801,3.35605e-07,3.90335e-06,0.0169353,-0.00466672,4.48251e-07,4.48814e-06,0.0191905,-0.00441987,6.37109e-07,5.13519e-06,0.0144387,-0.00255342,6.27845e-07,3.91238e-06,0.00980465,-0.00152512,4.91789e-07,2.79273e-06,0.00936928,-0.00152996,4.88816e-07,2.92045e-06,0.00854182,-0.00139646,4.90719e-07,2.88599e-06,0,300,300,100,-0.7239,-0.417944,1.778,1.96469
block_101,19,0.000935553,-0.000567108,3.97667e-08,1.86867e-07,0.00200029,-0.00102103,1.55461e-07,3.64442e-07,0.0014102,-0.000719417,1.17448e-07,2.69453e-07,0.0014777,-0.000758805,1.31746e-07,3.01518e-07,0.00134752,-0.000697111,1.29701e-07,2.97698e-07,0.0010286,-0.000519156,1.0974e-07,2.34479e-07,0.00135619,-0.000626949,1.83425e-07,3.04725e-07,0.000583316,-0.000207205,1.08775e-07,1.00808e-07,7.1784e-05,-1.40669e-05,9.32721e-09,1.51944e-09,0.00561592,-0.00340268,2.10491e-07,8.49668e-07,0.0121015,-0.00714041,4.52709e-07,1.80176e-06,0.00769533,-0.0043875,2.84108e-07,1.13067e-06,0.00837496,-0.0046098,3.20999e-07,1.22988e-06,0.00879487,-0.00460126,3.72825e-07,1.28092e-06,0.00589396,-0.00287272,3.03682e-07,8.29678e-07,0.0036703,-0.00176759,2.20817e-07,5.30814e-07,0.00340887,-0.00171296,2.2227e-07,5.43634e-07,0.00303085,-0.0015354,2.1756e-07,5.17871e-07,0,300,300,100,-0.381395,-0.208972,0,0.434892
