Block Name,Point ID,flux_moment_g0_L0_M0,flux_moment_g0_L1_M-1,flux_moment_g0_L1_M0,flux_moment_g0_L1_M1,flux_moment_g10_L0_M0,flux_moment_g10_L1_M-1,flux_moment_g10_L1_M0,flux_moment_g10_L1_M1,flux_moment_g11_L0_M0,flux_moment_g11_L1_M-1,flux_moment_g11_L1_M0,flux_moment_g11_L1_M1,flux_moment_g12_L0_M0,flux_moment_g12_L1_M-1,flux_moment_g12_L1_M0,flux_moment_g12_L1_M1,flux_moment_g13_L0_M0,flux_moment_g13_L1_M-1,flux_moment_g13_L1_M0,flux_moment_g13_L1_M1,flux_moment_g14_L0_M0,flux_moment_g14_L1_M-1,flux_moment_g14_L1_M0,flux_moment_g14_L1_M1,flux_moment_g15_L0_M0,flux_moment_g15_L1_M-1,flux_moment_g15_L1_M0,flux_moment_g15_L1_M1,flux_moment_g16_L0_M0,flux_moment_g16_L1_M-1,flux_moment_g16_L1_M0,flux_moment_g16_L1_M1,flux_moment_g17_L0_M0,flux_moment_g17_L1_M-1,flux_moment_g17_L1_M0,flux_moment_g17_L1_M1,flux_moment_g1_L0_M0,flux_moment_g1_L1_M-1,flux_moment_g1_L1_M0,flux_moment_g1_L1_M1,flux_moment_g2_L0_M0,flux_moment_g2_L1_M-1,flux_moment_g2_L1_M0,flux_moment_g2_L1_M1,flux_moment_g3_L0_M0,flux_moment_g3_L1_M-1,flux_moment_g3_L1_M0,flux_moment_g3_L1_M1,flux_moment_g4_L0_M0,flux_moment_g4_L1_M-1,flux_moment_g4_L1_M0,flux_moment_g4_L1_M1,flux_moment_g5_L0_M0,flux_moment_g5_L1_M-1,flux_moment_g5_L1_M0,flux_moment_g5_L1_M1,flux_moment_g6_L0_M0,flux_moment_g6_L1_M-1,flux_moment_g6_L1_M0,flux_moment_g6_L1_M1,flux_moment_g7_L0_M0,flux_moment_g7_L1_M-1,flux_moment_g7_L1_M0,flux_moment_g7_L1_M1,flux_moment_g8_L0_M0,flux_moment_g8_L1_M-1,flux_moment_g8_L1_M0,flux_moment_g8_L1_M1,flux_moment_g9_L0_M0,flux_moment_g9_L1_M-1,flux_moment_g9_L1_M0,flux_moment_g9_L1_M1,griffin_power_density,griffin_Tcool,griffin_Tfuel,material_id,Points_0,Points_1,Points_2,Points_Magnitude
block_106,34,0.00376779,-0.000402742,-4.4843e-08,-4.79938e-09,0.0171328,-0.000424498,-7.83841e-07,-1.69928e-07,0.0122886,-0.000301168,-6.65154e-07,-1.37284e-07,0.0130619,-0.000320066,-8.40421e-07,-1.692e-07,0.0120467,-0.00029965,-9.35972e-07,-1.89397e-07,0.00943719,-0.000217756,-8.48479e-07,-1.48862e-07,0.014203,-0.000241742,-1.55817e-06,-5.01738e-08,0.00778146,-6.29359e-05,-9.9121e-07,1.34058e-07,0.000943677,-3.68638e-06,-9.9559e-08,-9.5599e-09,0.0258407,-0.00232502,1.98831e-07,5.77613e-07,0.0600647,-0.00459818,3.83641e-07,1.11209e-06,0.040001,-0.00265942,1.42785e-07,4.96887e-07,0.0461972,-0.00260437,1.15601e-08,3.28488e-07,0.0531182,-0.00236024,-2.56144e-07,5.89865e-08,0.0406532,-0.00127068,-4.48017e-07,-1.04813e-07,0.0280489,-0.00071838,-4.94189e-07,-1.12386e-07,0.0273642,-0.000710595,-7.12798e-07,-1.71275e-07,0.0252915,-0.000629115,-9.16375e-07,-2.06456e-07,0,300,300,106,0.7239,-5.55112e-17,10.668,10.6925
block_106,35,0.00342566,-0.000488109,-1.28918e-07,-4.62822e-08,0.0154991,-0.000523387,-1.10326e-06,-1.95943e-07,0.0111286,-0.000365054,-8.88301e-07,-1.54004e-07,0.0118213,-0.000392238,-1.06779e-06,-1.83959e-07,0.010885,-0.0003722,-1.13217e-06,-2.00402e-07,0.00854679,-0.000265953,-9.95049e-07,-1.55061e-07,0.0128189,-0.00029887,-1.74908e-06,-4.50609e-08,0.00702345,-8.02491e-05,-1.08004e-06,1.37483e-07,0.000847298,-4.75915e-06,-1.08893e-07,-1.11508e-08,0.0234317,-0.00281774,-4.43239e-07,2.793e-07,0.0543989,-0.00559646,-1.07254e-06,4.79027e-07,0.0362016,-0.00326147,-7.8281e-07,1.17876e-07,0.0418189,-0.00318943,-1.02396e-06,-4.87994e-08,0.0480493,-0.00287034,-1.40164e-06,-2.68312e-07,0.0367923,-0.00155763,-1.29266e-06,-2.55548e-07,0.025388,-0.000882616,-1.06491e-06,-1.75421e-07,0.0247571,-0.000860732,-1.25865e-06,-2.23068e-07,0.022899,-0.000775644,-1.40459e-06,-2.48818e-07,0,300,300,106,0.7239,-5.55112e-17,8.89,8.91942
block_106,36,0.00376775,-0.000402837,6.87362e-09,9.62509e-08,0.0171315,-0.000424698,1.04918e-08,6.06955e-07,0.0122875,-0.000301306,7.66258e-09,5.17012e-07,0.0130605,-0.000320208,8.32482e-09,6.57632e-07,0.0120451,-0.000299776,7.90617e-09,7.35759e-07,0.00943575,-0.000217845,6.55246e-09,6.64236e-07,0.0142,-0.000241838,1.25698e-08,1.2398e-06,0.00777886,-6.29635e-05,1.12122e-08,7.30001e-07,0.000943295,-3.68837e-06,3.56665e-10,3.47337e-08,0.0258407,-0.00232567,5.05953e-08,3.01523e-07,0.0600647,-0.00459965,1.05163e-07,5.1307e-07,0.0400009,-0.00266038,5.57401e-08,2.48817e-07,0.0461971,-0.0026054,5.06283e-08,2.57484e-07,0.0531177,-0.00236126,4.207e-08,3.26787e-07,0.0406524,-0.0012713,2.51484e-08,3.52162e-07,0.0280481,-0.00071874,1.67035e-08,3.70763e-07,0.027363,-0.00071094,1.63333e-08,5.42918e-07,0.0252899,-0.00062942,1.52509e-08,7.03681e-07,0,300,300,106,0.00909704,-0.0185493,10.668,10.668
block_106,37,0.00342553,-0.000488192,3.92903e-09,1.66083e-07,0.0154973,-0.000523548,9.04538e-10,8.87896e-07,0.0111271,-0.000365163,8.33478e-10,7.1336e-07,0.0118195,-0.000392347,1.067e-09,8.58829e-07,0.0108831,-0.000372292,1.16408e-09,9.11092e-07,0.0085451,-0.000266016,1.39037e-09,7.94424e-07,0.0128156,-0.000298931,5.42469e-09,1.40326e-06,0.00702061,-8.02644e-05,8.75131e-09,7.90705e-07,0.000846879,-4.76025e-06,2.43877e-10,3.77693e-08,0.0234309,-0.00281832,2.94784e-08,8.35266e-07,0.0543972,-0.00559777,5.80184e-08,1.71573e-06,0.0362004,-0.00326232,2.65309e-08,1.00905e-06,0.0418173,-0.00319033,1.9259e-08,1.10819e-06,0.0480471,-0.00287123,1.05323e-08,1.27263e-06,0.0367902,-0.00155816,6.46966e-09,1.05626e-06,0.0253862,-0.000882922,4.34666e-09,8.55019e-07,0.0247551,-0.000861021,2.31432e-09,1.02024e-06,0.0228966,-0.000775894,1.37243e-09,1.13122e-06,0,300,300,106,0.00909704,-0.0185493,8.89,8.89002
block_107,0,0.00403543,-0.000306558,3.94497e-09,4.95172e-09,0.0184173,-0.000324043,1.8184e-07,-3.90935e-08,0.0132356,-0.000234259,1.69174e-07,-3.69729e-08,0.0140644,-0.000251068,2.34216e-07,-5.09495e-08,0.0129362,-0.000223285,2.82396e-07,-6.10449e-08,0.0101644,-0.000170665,2.48518e-07,-5.76475e-08,0.0152761,-0.000181012,3.53577e-07,-1.05796e-07,0.00835202,-4.6482e-05,1.06888e-07,-6.18935e-08,0.00101794,-2.86847e-06,3.50748e-09,-6.82184e-09,0.0277611,-0.00179034,-5.494e-07,8.22371e-08,0.0645481,-0.00351337,-1.12826e-06,1.77682e-07,0.04299,-0.00203594,-6.07368e-07,1.01547e-07,0.0496627,-0.0019913,-5.39514e-07,9.72561e-08,0.0571269,-0.00178444,-3.92479e-07,7.87856e-08,0.0436964,-0.000963361,-1.38304e-07,3.23178e-08,0.0301901,-0.000559463,-1.58211e-08,5.11934e-09,0.0294267,-0.000533715,7.87082e-08,-1.54824e-08,0.0271924,-0.000486504,1.73408e-07,-3.67094e-08,0,300,300,107,0,0.835888,12.446,12.474
block_107,1,0.00403546,-0.000306574,-1.66546e-08,-1.94829e-10,0.0184172,-0.000324056,2.21647e-07,1.66402e-07,0.0132355,-0.000234268,2.07651e-07,1.65932e-07,0.0140643,-0.000251077,2.87268e-07,2.37543e-07,0.0129361,-0.000223294,3.45873e-07,2.91921e-07,0.0101643,-0.00017067,3.10845e-07,2.78699e-07,0.015276,-0.000181016,4.72846e-07,5.38733e-07,0.00835202,-4.6482e-05,1.66849e-07,2.99473e-07,0.00101792,-2.86859e-06,6.52272e-09,1.13001e-08,0.0277614,-0.00179045,-4.95085e-07,-2.03199e-07,0.0645488,-0.0035136,-1.0822e-06,-5.09962e-07,0.0429904,-0.00203609,-6.27399e-07,-3.39208e-07,0.049663,-0.00199144,-5.95054e-07,-3.68712e-07,0.0571271,-0.00178456,-4.67242e-07,-3.64424e-07,0.0436965,-0.000963414,-1.77183e-07,-2.01172e-07,0.0301901,-0.000559488,-2.43481e-08,-6.99159e-08,0.0294266,-0.000533738,9.1029e-08,2.59005e-08,0.0271923,-0.000486524,2.09412e-07,1.37332e-07,0,300,300,107,0.00636137,0.42521,12.446,12.4533
block_107,2,0.00403544,-0.000306526,-2.5021e-08,1.25206e-08,0.0184173,-0.000324018,2.03809e-07,-1.54041e-07,0.0132357,-0.000234242,1.86163e-07,-1.41247e-07,0.0140645,-0.000251049,2.54004e-07,-1.92858e-07,0.0129363,-0.000223269,3.03848e-07,-2.30513e-07,0.0101646,-0.000170653,2.64154e-07,-2.03368e-07,0.0152764,-0.000180999,3.27024e-07,-2.79505e-07,0.00835229,-4.64776e-05,4.57782e-08,-7.81514e-08,0.00101796,-2.86827e-06,3.22331e-09,-7.97565e-09,0.027761,-0.00179013,-7.74294e-07,5.03886e-07,0.0645479,-0.00351298,-1.60235e-06,1.04358e-06,0.0429899,-0.00203575,-8.59754e-07,5.62977e-07,0.0496626,-0.00199113,-7.5335e-07,4.98792e-07,0.0571267,-0.0017843,-5.16701e-07,3.50567e-07,0.0436963,-0.000963287,-1.55803e-07,1.10548e-07,0.03019,-0.00055942,-5.00523e-09,3.41282e-09,0.0294267,-0.000533672,1.02021e-07,-7.63224e-08,0.0271924,-0.000486466,2.01277e-07,-1.51658e-07,0,300,300,107,0.36195,0.626916,12.446,12.467
block_107,3,0.0037677,-0.00040283,6.8606e-08,-1.72395e-09,0.0171312,-0.000424765,3.07047e-07,-6.46191e-08,0.0122872,-0.000301353,2.55202e-07,-5.48797e-08,0.0130602,-0.000320257,3.23418e-07,-6.93559e-08,0.0120448,-0.00029982,3.6376e-07,-7.72557e-08,0.0094354,-0.000217878,3.04074e-07,-6.98024e-08,0.0141989,-0.000241878,4.12098e-07,-1.22124e-07,0.00777752,-6.29782e-05,1.20582e-07,-7.0107e-08,0.000943199,-3.68895e-06,4.03377e-09,-7.96204e-09,0.0258404,-0.00232563,-7.55146e-08,3.15984e-08,0.060064,-0.00459959,-1.15009e-07,6.22398e-08,0.0400006,-0.00266039,1.65453e-09,2.75256e-08,0.0461968,-0.00260547,9.12515e-08,1.41727e-08,0.0531176,-0.00236141,2.18521e-07,-1.29003e-08,0.0406523,-0.00127146,2.21213e-07,-3.46056e-08,0.028048,-0.000718853,2.00613e-07,-3.97749e-08,0.0273628,-0.000711052,2.93404e-07,-5.84617e-08,0.0252896,-0.000629522,3.63811e-07,-7.54316e-08,0,300,300,107,0,0.835888,10.668,10.7007
block_107,4,0.00376772,-0.000402847,4.08966e-08,4.0114e-08,0.0171311,-0.000424778,3.76267e-07,3.29925e-07,0.0122871,-0.000301362,3.14326e-07,2.80464e-07,0.0130601,-0.000320265,3.97791e-07,3.56991e-07,0.0120447,-0.000299827,4.46156e-07,3.99862e-07,0.00943527,-0.000217883,3.80541e-07,3.57629e-07,0.0141988,-0.000241881,5.49692e-07,6.44397e-07,0.00777752,-6.29781e-05,1.87008e-07,3.40043e-07,0.000943178,-3.68904e-06,7.42316e-09,1.30605e-08,0.0258406,-0.00232574,-6.86314e-08,1.01131e-07,0.0600644,-0.00459984,-1.23382e-07,1.76033e-07,0.0400008,-0.00266054,-1.9681e-08,9.52109e-08,0.0461969,-0.00260562,6.66238e-08,1.16004e-07,0.0531176,-0.00236154,2.14367e-07,1.7221e-07,0.0406523,-0.00127151,2.54745e-07,1.93762e-07,0.0280479,-0.000718879,2.43532e-07,2.01473e-07,0.0273626,-0.000711076,3.54986e-07,2.96536e-07,0.0252895,-0.000629542,4.44271e-07,3.82862e-07,0,300,300,107,0.00636137,0.42521,10.668,10.6765
block_107,5,0.00376773,-0.000402797,4.13027e-08,-3.27419e-08,0.0171314,-0.00042474,3.24105e-07,-2.44274e-07,0.0122874,-0.000301335,2.68528e-07,-2.03312e-07,0.0130604,-0.000320238,3.38736e-07,-2.56664e-07,0.012045,-0.000299803,3.80692e-07,-2.87934e-07,0.00943555,-0.000217866,3.16276e-07,-2.43124e-07,0.0141993,-0.000241865,3.75244e-07,-3.20211e-07,0.00777783,-6.29742e-05,5.2154e-08,-8.85478e-08,0.000943224,-3.68876e-06,3.78927e-09,-9.33008e-09,0.0258404,-0.0023254,-2.91244e-07,1.71892e-07,0.0600642,-0.00459918,-5.54029e-07,3.21924e-07,0.0400007,-0.00266018,-2.17956e-07,1.20683e-07,0.0461969,-0.00260529,-8.26766e-08,3.34653e-08,0.0531177,-0.00236127,1.31534e-07,-1.0687e-07,0.0406524,-0.00127138,2.17195e-07,-1.61967e-07,0.028048,-0.000718808,2.09698e-07,-1.57801e-07,0.0273629,-0.000711008,3.10651e-07,-2.3226e-07,0.0252898,-0.000629483,3.8504e-07,-2.89504e-07,0,300,300,107,0.36195,0.626916,10.668,10.6925
block_107,6,0.00403546,-0.000306558,6.23502e-09,1.34138e-08,0.0184173,-0.000324005,-1.11129e-07,1.39234e-07,0.0132356,-0.000234232,-1.12189e-07,1.46249e-07,0.0140645,-0.000251039,-1.59805e-07,2.13143e-07,0.0129363,-0.00022326,-1.95306e-07,2.63856e-07,0.0101645,-0.000170645,-1.95775e-07,2.69351e-07,0.0152765,-0.000180987,-4.32402e-07,6.36657e-07,0.00835266,-4.64718e-05,-3.15686e-07,4.74444e-07,0.00101798,-2.86805e-06,-2.47645e-08,2.74136e-08,0.0277613,-0.00179034,1.14006e-07,3.99986e-08,0.0645485,-0.00351336,2.68402e-07,1.20715e-08,0.0429902,-0.00203592,1.71882e-07,-5.47641e-08,0.0496628,-0.00199125,1.93433e-07,-1.28789e-07,0.0571268,-0.00178436,2.12353e-07,-2.32279e-07,0.0436963,-0.000963273,1.37038e-07,-1.96794e-07,0.03019,-0.0005594,5.18649e-08,-9.03093e-08,0.0294266,-0.000533653,-1.40367e-08,-6.70701e-09,0.0271924,-0.000486447,-9.04791e-08,1.01711e-07,0,300,300,107,0.368245,0.217017,12.446,12.4533
block_107,7,0.00403543,-0.000306516,8.56875e-11,3.17621e-08,0.0184177,-0.000323904,-1.65978e-07,-2.41208e-07,0.013236,-0.000234162,-1.61604e-07,-2.20671e-07,0.014065,-0.000250967,-2.25188e-07,-2.99339e-07,0.0129369,-0.000223194,-2.70821e-07,-3.55493e-07,0.0101652,-0.000170598,-2.67314e-07,-3.19302e-07,0.0152778,-0.000180936,-5.83333e-07,-4.73442e-07,0.00835377,-4.64573e-05,-4.46339e-07,-1.68434e-07,0.00101816,-2.86689e-06,-4.63456e-08,-1.48054e-08,0.0277608,-0.00179006,6.51909e-08,7.93572e-07,0.0645474,-0.0035127,1.9492e-07,1.63413e-06,0.0429895,-0.00203548,1.54843e-07,8.64807e-07,0.0496621,-0.00199077,1.99254e-07,7.52026e-07,0.0571262,-0.00178386,2.32549e-07,5.10279e-07,0.043696,-0.000962969,1.41187e-07,1.51873e-07,0.0301899,-0.000559222,3.79166e-08,-5.04023e-09,0.0294268,-0.000533482,-4.97691e-08,-1.26353e-07,0.0271928,-0.000486295,-1.48464e-07,-2.40329e-07,0,300,300,107,0.7239,0.417944,12.446,12.474
block_107,8,0.00376773,-0.000402829,-1.18828e-08,3.56353e-08,0.0171313,-0.000424726,-2.22141e-07,3.05035e-07,0.0122873,-0.000301325,-1.90722e-07,2.6366e-07,0.0130604,-0.000320228,-2.41404e-07,3.35753e-07,0.0120449,-0.000299794,-2.68098e-07,3.73709e-07,0.00943554,-0.000217858,-2.51796e-07,3.53222e-07,0.0141995,-0.000241853,-5.19485e-07,7.64358e-07,0.00777826,-6.29688e-05,-3.63313e-07,5.36992e-07,0.00094325,-3.68855e-06,-2.87606e-08,3.13922e-08,0.0258406,-0.00232562,-2.77276e-08,2.1583e-07,0.0600645,-0.00459957,-5.72849e-08,4.15262e-07,0.0400008,-0.00266036,-3.73131e-08,2.04005e-07,0.046197,-0.00260542,-5.01744e-08,1.78051e-07,0.0531176,-0.00236132,-8.32548e-08,1.56761e-07,0.0406524,-0.00127136,-1.1662e-07,1.57348e-07,0.028048,-0.000718788,-1.35334e-07,1.80407e-07,0.0273628,-0.000710987,-1.95374e-07,2.62754e-07,0.0252897,-0.000629463,-2.56848e-07,3.49321e-07,0,300,300,107,0.368245,0.217017,10.668,10.6766
block_107,9,0.00376774,-0.000402786,-1.81104e-08,-2.80027e-08,0.017132,-0.000424625,-3.01713e-07,-3.76851e-07,0.0122879,-0.000301256,-2.57433e-07,-3.14538e-07,0.0130611,-0.000320156,-3.24712e-07,-3.957e-07,0.0120458,-0.00029973,-3.59578e-07,-4.41834e-07,0.00943632,-0.000217813,-3.35116e-07,-3.80678e-07,0.014201,-0.000241806,-6.89029e-07,-5.43458e-07,0.00777952,-6.29558e-05,-5.0825e-07,-1.91447e-07,0.000943454,-3.68753e-06,-5.34262e-08,-1.71738e-08,0.0258405,-0.00232532,-8.22946e-08,3.54227e-07,0.0600643,-0.00459888,-1.62245e-07,6.7691e-07,0.0400008,-0.0026599,-8.72788e-08,2.77331e-07,0.046197,-0.00260491,-9.57944e-08,1.31629e-07,0.0531179,-0.00236081,-1.38125e-07,-1.09054e-07,0.0406528,-0.00127105,-1.77807e-07,-2.37395e-07,0.0280485,-0.000718604,-1.94876e-07,-2.44399e-07,0.0273635,-0.000710812,-2.73218e-07,-3.57133e-07,0.0252906,-0.000629308,-3.52524e-07,-4.46376e-07,0,300,300,107,0.7239,0.417944,10.668,10.7007
block_107,10,0.00403548,-0.000306541,-1.56939e-08,-9.3751e-09,0.0184176,-0.000323967,3.96367e-07,3.71995e-07,0.0132359,-0.000234206,3.7632e-07,3.57005e-07,0.0140648,-0.000251012,5.20428e-07,5.0143e-07,0.0129366,-0.000223235,6.24465e-07,6.09056e-07,0.0101649,-0.000170628,5.86058e-07,5.60214e-07,0.0152772,-0.000180968,1.06508e-06,9.65634e-07,0.00835318,-4.64664e-05,5.92097e-07,4.516e-07,0.00101804,-2.86776e-06,3.92541e-08,1.22747e-08,0.0277613,-0.00179022,-5.98401e-07,-6.96863e-07,0.0645484,-0.00351311,-1.30348e-06,-1.56377e-06,0.0429902,-0.00203576,-7.67336e-07,-9.33548e-07,0.0496627,-0.00199108,-7.59027e-07,-9.20205e-07,0.0571267,-0.00178418,-6.58116e-07,-7.84394e-07,0.0436963,-0.000963162,-2.99827e-07,-3.50251e-07,0.03019,-0.000559333,-5.23862e-08,-8.2513e-08,0.0294267,-0.000533587,1.51192e-07,1.17923e-07,0.0271926,-0.000486389,3.68835e-07,3.34939e-07,0,300,300,107,-0.364276,0.218077,12.446,12.4532
block_107,11,0.00403543,-0.000306502,1.07599e-08,1.28563e-08,0.0184177,-0.000323944,4.61068e-07,1.78629e-07,0.013236,-0.00023419,4.34429e-07,1.66602e-07,0.014065,-0.000250996,6.02152e-07,2.30432e-07,0.0129369,-0.000223221,7.24938e-07,2.7721e-07,0.0101651,-0.000170619,6.60549e-07,2.46658e-07,0.0152775,-0.000180962,1.09017e-06,3.74632e-07,0.00835307,-4.64679e-05,4.84853e-07,1.30366e-07,0.00101804,-2.86777e-06,2.25311e-08,-4.38477e-10,0.0277609,-0.00178996,-8.34524e-07,-3.41785e-07,0.0645475,-0.00351257,-1.80147e-06,-7.2703e-07,0.0429896,-0.00203546,-1.03983e-06,-4.10655e-07,0.0496621,-0.0019908,-9.94283e-07,-3.8084e-07,0.0571262,-0.00178395,-8.14314e-07,-2.97234e-07,0.0436961,-0.00096307,-3.38835e-07,-1.14346e-07,0.03019,-0.00055929,-5.11633e-08,-1.08658e-08,0.0294268,-0.000533547,1.84321e-07,7.79131e-08,0.0271928,-0.000486354,4.32302e-07,1.70257e-07,0,300,300,107,-0.36195,0.626916,12.446,12.467
block_107,12,0.00376777,-0.000402812,6.05236e-08,8.84752e-08,0.0171317,-0.000424688,6.84023e-07,6.75014e-07,0.0122877,-0.000301299,5.76865e-07,5.6751e-07,0.0130608,-0.000320201,7.28057e-07,7.20535e-07,0.0120454,-0.000299771,8.11056e-07,8.0785e-07,0.00943597,-0.000217842,7.21909e-07,7.01507e-07,0.0142003,-0.000241836,1.24326e-06,1.13958e-06,0.00777884,-6.29642e-05,6.66966e-07,5.08753e-07,0.000943308,-3.68829e-06,4.479e-08,1.39942e-08,0.0258407,-0.0023255,-2.52582e-08,3.66594e-08,0.0600647,-0.00459931,-4.17313e-09,7.85125e-08,0.040001,-0.0026602,6.46446e-08,9.93849e-08,0.0461972,-0.00260524,1.71195e-07,2.09051e-07,0.0531179,-0.00236114,3.61391e-07,4.05138e-07,0.0406526,-0.00127125,4.34926e-07,4.43898e-07,0.0280483,-0.000718718,4.40988e-07,4.31776e-07,0.0273632,-0.000710921,6.33402e-07,6.27812e-07,0.0252902,-0.000629404,8.03386e-07,7.92644e-07,0,300,300,107,-0.364276,0.218077,10.668,10.6764
block_107,13,0.00376776,-0.000402771,1.30098e-07,6.54058e-08,0.017132,-0.000424665,7.89782e-07,3.02622e-07,0.0122879,-0.000301284,6.62087e-07,2.51926e-07,0.0130611,-0.000320186,8.38076e-07,3.18984e-07,0.0120457,-0.000299757,9.38185e-07,3.57932e-07,0.00943623,-0.000217833,8.11267e-07,3.02154e-07,0.0142006,-0.000241831,1.27002e-06,4.35784e-07,0.00777871,-6.29655e-05,5.43934e-07,1.44726e-07,0.000943311,-3.68831e-06,2.56271e-08,-7.4918e-10,0.0258406,-0.00232523,5.09832e-08,4.58207e-08,0.0600644,-0.00459875,1.49049e-07,1.1849e-07,0.0400008,-0.00265988,1.71092e-07,1.09022e-07,0.0461971,-0.00260494,3.10396e-07,1.70501e-07,0.0531179,-0.0023609,5.32886e-07,2.55463e-07,0.0406528,-0.00127115,5.4143e-07,2.2708e-07,0.0280484,-0.000718674,5.11673e-07,2.00672e-07,0.0273635,-0.000710879,7.4081e-07,2.89293e-07,0.0252905,-0.000629369,9.30386e-07,3.58387e-07,0,300,300,107,-0.36195,0.626916,10.668,10.6925
block_107,14,0.00403543,-0.000306459,-2.43517e-08,-2.60306e-09,0.0184184,-0.000323771,5.40844e-07,4.92382e-07,0.0132367,-0.000234069,5.16209e-07,4.61692e-07,0.0140659,-0.000250871,7.15013e-07,6.33462e-07,0.012938,-0.000223108,8.58793e-07,7.55676e-07,0.0101662,-0.000170536,8.1391e-07,7.03042e-07,0.0152801,-0.000180867,1.53207e-06,1.25394e-06,0.00835559,-4.64376e-05,9.38739e-07,6.85111e-07,0.00101837,-2.86567e-06,8.2157e-08,4.80518e-08,0.0277606,-0.00178967,-9.16265e-07,-7.83443e-07,0.0645467,-0.00351187,-1.98856e-06,-1.64286e-06,0.042989,-0.00203495,-1.162e-06,-9.30262e-07,0.0496614,-0.00199019,-1.14563e-06,-8.89051e-07,0.0571254,-0.00178327,-9.89209e-07,-7.35133e-07,0.0436955,-0.000962587,-4.47705e-07,-3.04232e-07,0.0301899,-0.00055899,-8.64529e-08,-2.40483e-08,0.029427,-0.000533257,1.9595e-07,2.16797e-07,0.0271934,-0.000486094,4.98784e-07,4.70724e-07,0,300,300,107,-0.7239,0.417944,12.446,12.474
block_107,15,0.00376781,-0.000402726,8.5037e-08,9.90415e-08,0.0171332,-0.000424491,9.43767e-07,8.22127e-07,0.0122889,-0.000301163,7.97857e-07,6.91022e-07,0.0130624,-0.000320062,1.00684e-06,8.70783e-07,0.0120472,-0.000299647,1.12078e-06,9.69338e-07,0.00943763,-0.000217754,1.00626e-06,8.57006e-07,0.0142037,-0.000241743,1.79195e-06,1.45135e-06,0.00778156,-6.29385e-05,1.05828e-06,7.64585e-07,0.000943691,-3.68646e-06,9.36756e-08,5.42244e-08,0.0258407,-0.00232492,-9.50841e-08,-2.72879e-08,0.0600647,-0.00459801,-1.49856e-07,2.58892e-08,0.040001,-0.00265934,6.52624e-10,1.11479e-07,0.0461973,-0.0026043,1.43852e-07,2.47856e-07,0.0531184,-0.00236019,4.19275e-07,4.75799e-07,0.0406534,-0.00127065,5.73791e-07,5.43095e-07,0.0280492,-0.000718364,6.03477e-07,5.38377e-07,0.0273645,-0.000710581,8.6805e-07,7.69971e-07,0.0252919,-0.000629104,1.1065e-06,9.68762e-07,0,300,300,107,-0.7239,0.417944,10.668,10.7007
block_107,16,0.00403546,-0.000306533,1.1177e-08,-2.36771e-08,0.0184177,-0.000323886,1.84194e-07,4.99772e-07,0.013236,-0.000234149,1.73108e-07,4.91942e-07,0.014065,-0.000250954,2.34686e-07,6.98694e-07,0.0129369,-0.000223182,2.76308e-07,8.54802e-07,0.0101652,-0.000170589,2.71486e-07,8.08311e-07,0.0152782,-0.000180921,5.91146e-07,1.51007e-06,0.00835446,-4.6449e-05,4.61475e-07,8.73534e-07,0.00101817,-2.8668e-06,4.10691e-08,4.66098e-08,0.0277612,-0.00179017,-4.32056e-08,-9.61264e-07,0.0645482,-0.00351291,-1.57976e-07,-2.15268e-06,0.04299,-0.00203558,-1.26481e-07,-1.30276e-06,0.0496626,-0.00199084,-1.53935e-07,-1.32131e-06,0.0571265,-0.00178388,-1.6656e-07,-1.19537e-06,0.043696,-0.000962944,-8.83072e-08,-5.96598e-07,0.0301899,-0.000559194,-3.5368e-10,-1.8519e-07,0.0294267,-0.000533453,8.55863e-08,1.0294e-07,0.0271927,-0.000486269,1.78931e-07,4.25269e-07,0,300,300,107,-0.381395,-0.208972,12.446,12.4536
block_107,17,0.00403547,-0.000306465,-2.35054e-08,-2.90815e-08,0.0184185,-0.000323773,5.55054e-07,1.08133e-06,0.0132368,-0.000234071,5.20186e-07,1.0159e-06,0.014066,-0.000250873,7.10538e-07,1.3962e-06,0.012938,-0.00022311,8.43663e-07,1.66737e-06,0.0101662,-0.000170538,7.99266e-07,1.55246e-06,0.0152802,-0.000180868,1.53728e-06,2.78315e-06,0.00835602,-4.64355e-05,1.0049e-06,1.51655e-06,0.00101841,-2.8656e-06,9.6091e-08,9.88712e-08,0.0277608,-0.0017897,-7.80704e-07,-1.70952e-06,0.0645471,-0.0035119,-1.72703e-06,-3.65599e-06,0.0429893,-0.00203495,-1.01208e-06,-2.10336e-06,0.0496618,-0.00199019,-9.91198e-07,-2.0295e-06,0.0571259,-0.00178327,-8.2779e-07,-1.68375e-06,0.0436959,-0.000962587,-3.38846e-07,-6.94982e-07,0.0301901,-0.00055899,-1.85771e-08,-6.27225e-08,0.0294272,-0.000533257,2.52432e-07,4.67755e-07,0.0271936,-0.000486096,5.35511e-07,1.03011e-06,0,300,300,107,-0.7239,5.55112e-17,12.446,12.467
