Block Name,Point ID,flux_moment_g0_L0_M0,flux_moment_g0_L1_M-1,flux_moment_g0_L1_M0,flux_moment_g0_L1_M1,flux_moment_g10_L0_M0,flux_moment_g10_L1_M-1,flux_moment_g10_L1_M0,flux_moment_g10_L1_M1,flux_moment_g11_L0_M0,flux_moment_g11_L1_M-1,flux_moment_g11_L1_M0,flux_moment_g11_L1_M1,flux_moment_g12_L0_M0,flux_moment_g12_L1_M-1,flux_moment_g12_L1_M0,flux_moment_g12_L1_M1,flux_moment_g13_L0_M0,flux_moment_g13_L1_M-1,flux_moment_g13_L1_M0,flux_moment_g13_L1_M1,flux_moment_g14_L0_M0,flux_moment_g14_L1_M-1,flux_moment_g14_L1_M0,flux_moment_g14_L1_M1,flux_moment_g15_L0_M0,flux_moment_g15_L1_M-1,flux_moment_g15_L1_M0,flux_moment_g15_L1_M1,flux_moment_g16_L0_M0,flux_moment_g16_L1_M-1,flux_moment_g16_L1_M0,flux_moment_g16_L1_M1,flux_moment_g17_L0_M0,flux_moment_g17_L1_M-1,flux_moment_g17_L1_M0,flux_moment_g17_L1_M1,flux_moment_g1_L0_M0,flux_moment_g1_L1_M-1,flux_moment_g1_L1_M0,flux_moment_g1_L1_M1,flux_moment_g2_L0_M0,flux_moment_g2_L1_M-1,flux_moment_g2_L1_M0,flux_moment_g2_L1_M1,flux_moment_g3_L0_M0,flux_moment_g3_L1_M-1,flux_moment_g3_L1_M0,flux_moment_g3_L1_M1,flux_moment_g4_L0_M0,flux_moment_g4_L1_M-1,flux_moment_g4_L1_M0,flux_moment_g4_L1_M1,flux_moment_g5_L0_M0,flux_moment_g5_L1_M-1,flux_moment_g5_L1_M0,flux_moment_g5_L1_M1,flux_moment_g6_L0_M0,flux_moment_g6_L1_M-1,flux_moment_g6_L1_M0,flux_moment_g6_L1_M1,flux_moment_g7_L0_M0,flux_moment_g7_L1_M-1,flux_moment_g7_L1_M0,flux_moment_g7_L1_M1,flux_moment_g8_L0_M0,flux_moment_g8_L1_M-1,flux_moment_g8_L1_M0,flux_moment_g8_L1_M1,flux_moment_g9_L0_M0,flux_moment_g9_L1_M-1,flux_moment_g9_L1_M0,flux_moment_g9_L1_M1,griffin_power_density,griffin_Tcool,griffin_Tfuel,material_id,Points_0,Points_1,Points_2,Points_Magnitude
block_102,27,0.00151668,-0.000629054,-1.93679e-07,4.58396e-07,0.00569359,-0.000939509,-3.99617e-07,1.91647e-06,0.00405798,-0.000665769,-2.96321e-07,1.44485e-06,0.00427686,-0.000709438,-3.37581e-07,1.62808e-06,0.00391675,-0.000661494,-3.42026e-07,1.616e-06,0.00305327,-0.000483443,-2.56851e-07,1.33573e-06,0.00454626,-0.000540181,-2.49078e-07,2.14538e-06,0.00249336,-0.000147167,5.81946e-08,1.22897e-06,0.000303581,-7.50899e-06,2.88709e-08,1.19896e-07,0.0098159,-0.00375487,-9.35655e-07,2.40242e-06,0.0223734,-0.00768191,-2.04567e-06,5.45662e-06,0.0147873,-0.00458299,-1.29143e-06,3.58973e-06,0.0169274,-0.00466499,-1.39423e-06,4.14481e-06,0.0191943,-0.00442325,-1.40154e-06,4.77152e-06,0.0144453,-0.00255313,-8.22557e-07,3.65746e-06,0.00976812,-0.00151742,-5.05535e-07,2.60041e-06,0.00933136,-0.00152174,-5.68749e-07,2.70269e-06,0.00851543,-0.00139241,-5.566e-07,2.67183e-06,0,300,300,101,-0.36195,-0.626916,1.778,1.91972
block_102,28,0.00205488,-0.000633932,-2.04383e-07,1.55051e-07,0.00863551,-0.000810799,-9.86134e-07,1.07506e-06,0.00618013,-0.000575405,-7.48491e-07,8.20588e-07,0.00653938,-0.000615566,-8.50005e-07,9.29914e-07,0.00599821,-0.000573032,-8.49499e-07,9.22507e-07,0.0046987,-0.000421837,-7.05192e-07,7.90408e-07,0.00704311,-0.000464669,-1.1162e-06,1.44695e-06,0.00385563,-0.000122227,-5.92978e-07,9.33958e-07,0.000466816,-7.23632e-06,-4.81028e-08,6.8256e-08,0.0136866,-0.00375256,-1.12606e-06,1.02042e-06,0.031468,-0.00757553,-2.5735e-06,2.27899e-06,0.0208518,-0.00446586,-1.69269e-06,1.43283e-06,0.024006,-0.00446584,-1.95978e-06,1.64444e-06,0.027448,-0.00410184,-2.26422e-06,1.98222e-06,0.0209309,-0.00226801,-1.74719e-06,1.75758e-06,0.0143772,-0.0013151,-1.26528e-06,1.38203e-06,0.0139072,-0.00130456,-1.34982e-06,1.46537e-06,0.0128381,-0.00120085,-1.3592e-06,1.48034e-06,0,300,300,101,0.371672,-0.225812,3.556,3.58249
block_102,29,0.00205505,-0.000633936,-3.08732e-07,2.43383e-07,0.0086379,-0.000810982,-1.077e-06,1.84809e-06,0.00618197,-0.00057555,-8.15259e-07,1.4129e-06,0.00654147,-0.000615738,-9.25867e-07,1.60337e-06,0.00600027,-0.000573213,-9.27554e-07,1.59513e-06,0.00470054,-0.000421992,-7.60353e-07,1.36533e-06,0.007047,-0.000464891,-1.13473e-06,2.45113e-06,0.00385943,-0.000122319,-5.94706e-07,1.64875e-06,0.000467409,-7.24311e-06,-7.1268e-08,1.72728e-07,0.0136879,-0.00375257,-1.50598e-06,1.5388e-06,0.0314713,-0.00757561,-3.37531e-06,3.61317e-06,0.0208541,-0.00446595,-2.20128e-06,2.41874e-06,0.0240089,-0.004466,-2.50458e-06,2.90185e-06,0.0274519,-0.00410208,-2.79512e-06,3.60698e-06,0.0209348,-0.00226823,-2.01315e-06,3.14204e-06,0.0143803,-0.00131528,-1.39572e-06,2.40189e-06,0.0139104,-0.00130477,-1.48059e-06,2.51272e-06,0.0128414,-0.00120108,-1.48729e-06,2.54239e-06,0,300,300,101,0.36195,-0.626916,3.556,3.62893
block_102,30,0.00151658,-0.000629035,-1.70934e-07,1.22714e-07,0.00569247,-0.000939275,-7.15221e-07,7.86904e-07,0.00405712,-0.000665589,-5.38086e-07,5.9516e-07,0.00427589,-0.000709233,-6.05629e-07,6.68262e-07,0.0039158,-0.000661286,-6.00962e-07,6.58095e-07,0.00305241,-0.00048327,-4.93856e-07,5.57708e-07,0.00454438,-0.000539932,-7.6773e-07,9.9927e-07,0.00249133,-0.000147055,-4.01916e-07,6.32727e-07,0.00030324,-7.50054e-06,-3.28127e-08,4.65739e-08,0.00981527,-0.00375481,-9.07514e-07,7.80889e-07,0.0223717,-0.00768168,-2.06592e-06,1.75475e-06,0.0147862,-0.00458276,-1.36352e-06,1.11985e-06,0.0169259,-0.00466468,-1.57517e-06,1.29963e-06,0.0191923,-0.00442282,-1.80417e-06,1.57603e-06,0.0144434,-0.00255275,-1.36617e-06,1.38175e-06,0.00976656,-0.00151714,-9.66342e-07,1.06299e-06,0.00932983,-0.00152143,-1.01041e-06,1.1065e-06,0.00851389,-0.0013921,-9.97904e-07,1.09678e-06,0,300,300,101,0.371672,-0.225812,1.778,1.83041
block_102,31,0.00151671,-0.000629059,-2.67182e-07,1.99412e-07,0.00569419,-0.000939598,-7.78318e-07,1.34371e-06,0.00405843,-0.000665837,-5.84003e-07,1.01797e-06,0.00427737,-0.000709515,-6.57423e-07,1.14485e-06,0.00391726,-0.000661571,-6.54008e-07,1.13086e-06,0.0030537,-0.000483505,-5.30879e-07,9.57721e-07,0.00454702,-0.000540266,-7.79809e-07,1.68526e-06,0.00249386,-0.000147196,-4.03236e-07,1.11173e-06,0.000303636,-7.51036e-06,-4.81123e-08,1.16443e-07,0.00981626,-0.00375494,-1.26269e-06,1.21952e-06,0.0223743,-0.00768208,-2.78471e-06,2.87374e-06,0.014788,-0.00458311,-1.80339e-06,1.94209e-06,0.0169282,-0.00466515,-2.03176e-06,2.33523e-06,0.0191955,-0.00442345,-2.2328e-06,2.88454e-06,0.0144464,-0.00255329,-1.57246e-06,2.46345e-06,0.00976893,-0.00151753,-1.06377e-06,1.83805e-06,0.0093322,-0.00152185,-1.10494e-06,1.88571e-06,0.00851627,-0.00139253,-1.08816e-06,1.87122e-06,0,300,300,101,0.36195,-0.626916,1.778,1.91972
block_102,32,0.00205516,-0.000633947,-2.71531e-07,1.5658e-07,0.00863867,-0.000811019,-1.37019e-06,1.19981e-06,0.00618257,-0.00057558,-1.04407e-06,9.16915e-07,0.00654215,-0.000615773,-1.18489e-06,1.04259e-06,0.00600095,-0.00057325,-1.1825e-06,1.03839e-06,0.00470112,-0.000422023,-9.96428e-07,8.85433e-07,0.007048,-0.000464934,-1.66041e-06,1.59796e-06,0.00386008,-0.000122333,-1.02296e-06,1.0774e-06,0.000467527,-7.24434e-06,-1.14282e-07,1.11465e-07,0.0136885,-0.00375261,-1.42074e-06,1.0773e-06,0.0314728,-0.0075757,-3.25073e-06,2.52407e-06,0.0208551,-0.004466,-2.15724e-06,1.66151e-06,0.02401,-0.00446605,-2.52808e-06,1.96456e-06,0.0274533,-0.00410214,-2.99608e-06,2.39435e-06,0.020936,-0.00226827,-2.41221e-06,2.03856e-06,0.0143813,-0.00131531,-1.77229e-06,1.55595e-06,0.0139114,-0.00130481,-1.86554e-06,1.63389e-06,0.0128425,-0.00120113,-1.88547e-06,1.65167e-06,0,300,300,101,0.7239,-0.417944,3.556,3.65292
block_102,33,0.0015168,-0.000629079,-2.32045e-07,1.23589e-07,0.00569475,-0.000939664,-9.91487e-07,8.726e-07,0.00405886,-0.000665887,-7.48793e-07,6.60799e-07,0.00427784,-0.000709572,-8.42251e-07,7.44676e-07,0.00391772,-0.000661629,-8.34598e-07,7.36462e-07,0.0030541,-0.000483553,-6.96148e-07,6.21301e-07,0.0045477,-0.00054033,-1.13898e-06,1.09899e-06,0.00249428,-0.000147217,-6.88942e-07,7.27482e-07,0.000303712,-7.51233e-06,-7.69165e-08,7.51769e-08,0.00981676,-0.00375505,-1.1732e-06,8.26724e-07,0.0223754,-0.0076823,-2.65482e-06,1.96182e-06,0.0147887,-0.00458324,-1.75777e-06,1.31251e-06,0.0169291,-0.00466529,-2.04705e-06,1.56376e-06,0.0191965,-0.0044236,-2.39499e-06,1.90412e-06,0.0144473,-0.0025534,-1.88556e-06,1.59533e-06,0.00976966,-0.0015176,-1.35124e-06,1.19017e-06,0.00933296,-0.00152194,-1.3936e-06,1.22623e-06,0.00851704,-0.00139262,-1.38117e-06,1.21587e-06,0,300,300,101,0.7239,-0.417944,1.778,1.96469
block_102,34,0.00205498,-0.000633943,-2.27656e-07,-1.11266e-07,0.00863627,-0.000810849,-1.22915e-06,-1.73317e-07,0.00618071,-0.000575444,-9.36122e-07,-1.30187e-07,0.00654005,-0.000615612,-1.06377e-06,-1.4809e-07,0.00599887,-0.000573082,-1.06229e-06,-1.53788e-07,0.00469926,-0.000421878,-8.91957e-07,-1.15228e-07,0.00704405,-0.00046472,-1.4808e-06,-2.19868e-08,0.00385629,-0.00012224,-8.73387e-07,1.03263e-07,0.000466972,-7.23776e-06,-8.98412e-08,-9.61879e-09,0.0136872,-0.00375261,-1.25801e-06,-2.75793e-07,0.0314696,-0.00757563,-2.90708e-06,-6.49313e-07,0.020853,-0.00446592,-1.93196e-06,-5.06249e-07,0.0240074,-0.00446592,-2.27025e-06,-6.20001e-07,0.0274497,-0.00410194,-2.69825e-06,-6.92562e-07,0.0209323,-0.00226808,-2.16748e-06,-4.0898e-07,0.0143782,-0.00131515,-1.59294e-06,-2.16788e-07,0.0139082,-0.00130462,-1.67812e-06,-2.31012e-07,0.0128392,-0.00120091,-1.6929e-06,-2.34699e-07,0,300,300,101,0.7239,-5.55112e-17,3.556,3.62893
block_102,35,0.00151666,-0.000629061,-1.91962e-07,-1.08219e-07,0.00569301,-0.000939361,-8.8746e-07,-1.10495e-07,0.00405753,-0.000665654,-6.69985e-07,-8.24649e-08,0.00427635,-0.000709307,-7.54721e-07,-9.33126e-08,0.00391626,-0.000661362,-7.48435e-07,-9.68641e-08,0.0030528,-0.000483331,-6.22091e-07,-7.13084e-08,0.004545,-0.000540006,-1.01403e-06,-2.91225e-09,0.00249175,-0.000147075,-5.88659e-07,7.61469e-08,0.000303341,-7.50291e-06,-6.0684e-08,-5.75116e-09,0.00981579,-0.00375495,-1.02283e-06,-3.10283e-07,0.022373,-0.00768198,-2.34758e-06,-6.63748e-07,0.0147871,-0.00458297,-1.561e-06,-4.6526e-07,0.016927,-0.0046649,-1.82595e-06,-5.29714e-07,0.0191937,-0.00442307,-2.14514e-06,-5.48438e-07,0.0144444,-0.00255292,-1.68654e-06,-2.98436e-07,0.0097673,-0.00151725,-1.20998e-06,-1.46393e-07,0.00933058,-0.00152154,-1.24981e-06,-1.51146e-07,0.00851463,-0.00139221,-1.23699e-06,-1.50868e-07,0,300,300,101,0.7239,-5.55112e-17,1.778,1.91972
block_102,36,0.00205475,-0.000633928,-1.6312e-09,2.28761e-07,0.00863425,-0.000810708,-1.27115e-08,1.02374e-06,0.00617917,-0.000575332,-8.88718e-09,7.76195e-07,0.0065383,-0.000615479,-9.26636e-09,8.81868e-07,0.00599713,-0.000572942,-8.42622e-09,8.79687e-07,0.00469776,-0.000421761,-6.11817e-09,7.30434e-07,0.00704122,-0.000464563,-5.87178e-09,1.20434e-06,0.00385399,-0.000122184,2.84291e-09,6.35872e-07,0.000466627,-7.23375e-06,2.79715e-11,3.13397e-08,0.0136856,-0.00375256,-1.07373e-08,1.3638e-06,0.0314658,-0.00757547,-2.8254e-08,2.9688e-06,0.0208503,-0.00446579,-2.39509e-08,1.83665e-06,0.0240041,-0.00446574,-3.21086e-08,2.04436e-06,0.0274456,-0.0041017,-3.80661e-08,2.30269e-06,0.0209288,-0.00226789,-2.19719e-08,1.78841e-06,0.0143755,-0.00131501,-1.43115e-08,1.31669e-06,0.0139055,-0.00130445,-1.80148e-08,1.41055e-06,0.0128364,-0.00120073,-1.85224e-08,1.41407e-06,0,300,300,101,0.00909704,-0.0185493,3.556,3.55606
block_102,37,0.00151647,-0.000629015,-1.87742e-09,1.85522e-07,0.00569156,-0.000939105,-9.68257e-09,7.51399e-07,0.00405643,-0.00066546,-6.72384e-09,5.64596e-07,0.00427511,-0.000709085,-6.95719e-09,6.35609e-07,0.00391504,-0.000661137,-6.28183e-09,6.29465e-07,0.00305175,-0.000483149,-4.52737e-09,5.17144e-07,0.00454308,-0.000539765,-4.40952e-09,8.35279e-07,0.00249021,-0.000146986,1.80683e-09,4.34341e-07,0.000303109,-7.49701e-06,2.83866e-11,2.18507e-08,0.00981458,-0.0037547,-1.26699e-08,1.06399e-06,0.02237,-0.00768136,-3.00883e-08,2.32312e-06,0.014785,-0.00458252,-2.2828e-08,1.45434e-06,0.0169244,-0.00466436,-2.85373e-08,1.62949e-06,0.0191905,-0.00442244,-3.19149e-08,1.83766e-06,0.0144417,-0.00255246,-1.76637e-08,1.41002e-06,0.0097653,-0.00151694,-1.12398e-08,1.01616e-06,0.00932855,-0.0015212,-1.39809e-08,1.06828e-06,0.00851262,-0.00139187,-1.42268e-08,1.05059e-06,0,300,300,101,0.00909704,-0.0185493,1.778,1.77812
block_103,0,0.00255845,-0.000607966,2.00301e-07,-1.59846e-08,0.0112458,-0.000709593,5.11035e-07,-1.04469e-07,0.00806313,-0.000503283,3.87608e-07,-8.07373e-08,0.00854985,-0.000537841,4.47926e-07,-9.31328e-08,0.0078467,-0.000502784,4.57672e-07,-9.47129e-08,0.00616542,-0.000369326,3.6221e-07,-8.04499e-08,0.00925619,-0.000406043,4.53294e-07,-1.30876e-07,0.00506067,-0.000107063,1.24791e-07,-7.29116e-08,0.000617527,-6.04414e-06,4.42338e-09,-8.77999e-09,0.0172947,-0.00356064,9.3762e-07,-7.9832e-08,0.0399244,-0.0071362,2.04604e-06,-1.90803e-07,0.0265109,-0.00417067,1.28705e-06,-1.33013e-07,0.0306084,-0.00412828,1.40665e-06,-1.63056e-07,0.035106,-0.00374948,1.46664e-06,-2.02802e-07,0.0268529,-0.0020478,9.38848e-07,-1.68175e-07,0.0185302,-0.0011707,6.20062e-07,-1.25907e-07,0.0179874,-0.00115287,6.8838e-07,-1.36104e-07,0.0166835,-0.00105245,6.97623e-07,-1.40956e-07,0,300,300,102,0,0.835888,5.334,5.3991
block_103,1,0.00255844,-0.00060797,1.59618e-07,1.19707e-07,0.0112456,-0.00070959,6.27787e-07,6.07659e-07,0.00806298,-0.00050328,4.77952e-07,4.65705e-07,0.00854967,-0.000537837,5.51685e-07,5.36158e-07,0.00784652,-0.000502779,5.62495e-07,5.41875e-07,0.00616528,-0.000369322,4.52647e-07,4.5241e-07,0.00925603,-0.000406039,6.01272e-07,7.35772e-07,0.00506066,-0.000107064,1.91265e-07,3.55261e-07,0.000617504,-6.04406e-06,7.97342e-09,1.44117e-08,0.0172946,-0.00356068,8.39526e-07,7.18081e-07,0.0399241,-0.00713628,1.91719e-06,1.5779e-06,0.0265106,-0.00417071,1.2641e-06,9.87824e-07,0.030608,-0.00412832,1.44991e-06,1.11234e-06,0.0351055,-0.00374951,1.61114e-06,1.26764e-06,0.0268525,-0.00204781,1.118e-06,9.88489e-07,0.0185299,-0.0011707,7.6275e-07,7.34568e-07,0.0179871,-0.00115287,8.40866e-07,8.06855e-07,0.0166833,-0.00105245,8.55359e-07,8.26182e-07,0,300,300,102,0.00636137,0.42521,5.334,5.35093
block_103,2,0.00255854,-0.000607958,1.82325e-07,-1.27946e-07,0.011246,-0.000709595,5.13789e-07,-3.85117e-07,0.00806332,-0.000503285,3.89859e-07,-2.93363e-07,0.00855008,-0.000537844,4.50088e-07,-3.38937e-07,0.00784693,-0.000502789,4.61609e-07,-3.4729e-07,0.00616562,-0.00036933,3.63768e-07,-2.77788e-07,0.00925659,-0.000406051,4.01682e-07,-3.40673e-07,0.005061,-0.000107067,5.50155e-08,-9.22637e-08,0.000617556,-6.04428e-06,4.20254e-09,-1.02998e-08,0.0172952,-0.00356056,7.84635e-07,-5.60432e-07,0.0399254,-0.00713609,1.76933e-06,-1.26314e-06,0.0265115,-0.00417062,1.18117e-06,-8.36808e-07,0.030609,-0.00412824,1.35254e-06,-9.5664e-07,0.0351066,-0.00374945,1.47636e-06,-1.05188e-06,0.0268533,-0.00204779,9.63814e-07,-7.05668e-07,0.0185305,-0.00117069,6.23168e-07,-4.67101e-07,0.0179877,-0.00115287,6.88448e-07,-5.13271e-07,0.0166839,-0.00105245,6.99413e-07,-5.23416e-07,0,300,300,102,0.36195,0.626916,5.334,5.3829
block_103,3,0.0020547,-0.000633928,1.98042e-07,-1.62789e-08,0.00863374,-0.000810667,4.5713e-07,-9.27478e-08,0.00617876,-0.0005753,3.4304e-07,-7.08807e-08,0.00653784,-0.000615441,3.91967e-07,-8.08584e-08,0.00599669,-0.000572902,3.96328e-07,-8.12277e-08,0.00469734,-0.000421726,3.09942e-07,-6.82924e-08,0.00704013,-0.000464504,3.82541e-07,-1.09447e-07,0.00385281,-0.000122154,1.0492e-07,-6.05522e-08,0.000466539,-7.23255e-06,3.70258e-09,-7.39476e-09,0.0136854,-0.00375258,9.53474e-07,-8.42333e-08,0.0314652,-0.00757549,2.07047e-06,-1.98842e-07,0.0208501,-0.00446578,1.29316e-06,-1.37085e-07,0.0240039,-0.00446572,1.3978e-06,-1.6548e-07,0.0274453,-0.00410167,1.43619e-06,-2.01033e-07,0.0209281,-0.00226785,9.04144e-07,-1.62242e-07,0.0143748,-0.00131498,5.86029e-07,-1.18535e-07,0.0139048,-0.00130441,6.38112e-07,-1.25238e-07,0.0128357,-0.00120068,6.33086e-07,-1.27086e-07,0,300,300,102,0,0.835888,3.556,3.65292
block_103,4,0.00205468,-0.000633928,1.58237e-07,1.15462e-07,0.00863357,-0.000810656,5.61363e-07,5.48226e-07,0.00617863,-0.000575291,4.22783e-07,4.15549e-07,0.00653769,-0.00061543,4.82519e-07,4.72877e-07,0.00599654,-0.000572891,4.86761e-07,4.72649e-07,0.00469722,-0.000421717,3.87025e-07,3.89779e-07,0.00704,-0.000464496,5.06646e-07,6.24207e-07,0.00385281,-0.000122154,1.6011e-07,2.98264e-07,0.00046652,-7.23238e-06,6.66184e-09,1.20572e-08,0.0136853,-0.00375258,8.47994e-07,6.95864e-07,0.0314649,-0.00757548,1.93568e-06,1.54137e-06,0.0208497,-0.00446577,1.27108e-06,9.70833e-07,0.0240034,-0.0044657,1.44391e-06,1.09313e-06,0.0274447,-0.00410164,1.581e-06,1.23981e-06,0.0209277,-0.00226783,1.0774e-06,9.55845e-07,0.0143746,-0.00131497,7.20815e-07,6.98478e-07,0.0139046,-0.0013044,7.79265e-07,7.53656e-07,0.0128355,-0.00120066,7.76049e-07,7.56118e-07,0,300,300,102,0.00636137,0.42521,3.556,3.58134
block_103,5,0.00205479,-0.000633934,1.84883e-07,-1.28962e-07,0.00863397,-0.000810683,4.56703e-07,-3.41746e-07,0.00617894,-0.000575313,3.42876e-07,-2.5753e-07,0.00653805,-0.000615456,3.91452e-07,-2.94264e-07,0.00599689,-0.000572917,3.97185e-07,-2.98194e-07,0.00469751,-0.000421739,3.09437e-07,-2.35879e-07,0.00704047,-0.000464523,3.36877e-07,-2.84984e-07,0.0038531,-0.000122161,4.60954e-08,-7.66779e-08,0.000466563,-7.23287e-06,3.56253e-09,-8.69247e-09,0.0136858,-0.00375258,8.37327e-07,-5.91266e-07,0.0314663,-0.00757553,1.8676e-06,-1.31883e-06,0.0208506,-0.00446581,1.22489e-06,-8.61091e-07,0.0240045,-0.00446576,1.37393e-06,-9.66972e-07,0.0274459,-0.0041017,1.46139e-06,-1.03863e-06,0.0209285,-0.00226787,9.29763e-07,-6.79718e-07,0.0143751,-0.00131499,5.87197e-07,-4.39464e-07,0.0139051,-0.00130443,6.34644e-07,-4.72287e-07,0.012836,-0.0012007,6.30947e-07,-4.71465e-07,0,300,300,102,0.36195,0.626916,3.556,3.62893
block_103,6,0.00255848,-0.000607964,-4.83978e-08,7.56624e-08,0.011246,-0.000709593,-4.10631e-07,5.90944e-07,0.00806332,-0.000503284,-3.17573e-07,4.56731e-07,0.00855007,-0.000537844,-3.63969e-07,5.24295e-07,0.00784691,-0.000502788,-3.65024e-07,5.25618e-07,0.00616564,-0.000369331,-3.18728e-07,4.57795e-07,0.00925684,-0.000406056,-5.96601e-07,8.76375e-07,0.00506146,-0.000107072,-3.88387e-07,5.57667e-07,0.000617585,-6.04445e-06,-3.17809e-08,3.39385e-08,0.017295,-0.00356063,-3.18497e-07,5.39789e-07,0.0399248,-0.00713619,-7.26938e-07,1.17173e-06,0.0265111,-0.00417066,-4.68323e-07,7.03183e-07,0.0306085,-0.00412827,-5.51831e-07,7.8425e-07,0.0351062,-0.00374946,-6.88383e-07,9.40979e-07,0.0268532,-0.00204778,-6.28281e-07,8.71202e-07,0.0185305,-0.00117069,-5.03493e-07,7.14809e-07,0.0179877,-0.00115287,-5.38026e-07,7.76312e-07,0.0166839,-0.00105245,-5.56939e-07,8.0132e-07,0,300,300,102,0.368245,0.217017,5.334,5.3511
block_103,7,0.0025586,-0.000607956,-5.31187e-08,-1.57286e-07,0.0112472,-0.000709606,-5.27156e-07,-5.87641e-07,0.00806424,-0.000503298,-4.08216e-07,-4.50201e-07,0.00855112,-0.000537866,-4.69081e-07,-5.19431e-07,0.00784797,-0.000502816,-4.71553e-07,-5.3048e-07,0.00616656,-0.000369357,-4.10843e-07,-4.3384e-07,0.00925855,-0.000406094,-7.71875e-07,-5.80746e-07,0.0050628,-0.000107086,-5.33959e-07,-2.00578e-07,0.000617806,-6.04541e-06,-5.8088e-08,-1.88032e-08,0.0172956,-0.00356054,-3.73071e-07,-6.42347e-07,0.0399266,-0.007136,-8.75705e-07,-1.47944e-06,0.0265123,-0.00417055,-5.77404e-07,-1.01955e-06,0.0306102,-0.00412816,-6.9726e-07,-1.2078e-06,0.0351084,-0.00374936,-8.91905e-07,-1.39794e-06,0.0268551,-0.00204773,-8.16698e-07,-1.01438e-06,0.018532,-0.00117067,-6.48774e-07,-7.02924e-07,0.0179892,-0.00115286,-6.90218e-07,-7.72168e-07,0.0166855,-0.00105246,-7.14752e-07,-7.94633e-07,0,300,300,102,0.7239,0.417944,5.334,5.3991
block_103,8,0.00205473,-0.000633928,-4.69749e-08,6.97443e-08,0.00863397,-0.000810688,-3.70855e-07,5.35329e-07,0.00617894,-0.000575317,-2.83585e-07,4.09047e-07,0.00653804,-0.000615461,-3.21193e-07,4.64027e-07,0.00599688,-0.000572922,-3.1846e-07,4.59899e-07,0.00469753,-0.000421744,-2.74738e-07,3.95438e-07,0.00704069,-0.000464536,-5.06854e-07,7.44028e-07,0.00385348,-0.000122171,-3.26826e-07,4.67223e-07,0.000466588,-7.23329e-06,-2.66296e-08,2.83422e-08,0.0136856,-0.00375257,-3.10085e-07,4.96864e-07,0.0314656,-0.00757548,-7.10765e-07,1.09104e-06,0.0208502,-0.00446579,-4.59732e-07,6.63914e-07,0.024004,-0.00446573,-5.42188e-07,7.50656e-07,0.0274454,-0.00410169,-6.74146e-07,9.12066e-07,0.0209284,-0.00226787,-6.08576e-07,8.43062e-07,0.0143751,-0.001315,-4.79348e-07,6.81478e-07,0.0139051,-0.00130443,-5.03048e-07,7.27856e-07,0.012836,-0.0012007,-5.10304e-07,7.36431e-07,0,300,300,102,0.368245,0.217017,3.556,3.5816
block_103,9,0.00205484,-0.000633937,-5.01853e-08,-1.61163e-07,0.00863502,-0.000810762,-4.73994e-07,-5.21563e-07,0.00617975,-0.000575375,-3.62957e-07,-3.9535e-07,0.00653897,-0.00061553,-4.12259e-07,-4.51046e-07,0.0059978,-0.000572996,-4.09845e-07,-4.55557e-07,0.00469832,-0.000421805,-3.52864e-07,-3.68537e-07,0.00704213,-0.000464617,-6.53738e-07,-4.86905e-07,0.0038546,-0.000122198,-4.48266e-07,-1.67418e-07,0.000466773,-7.23531e-06,-4.86266e-08,-1.58156e-08,0.0136863,-0.00375259,-3.52972e-07,-7.04105e-07,0.0314674,-0.00757556,-8.38978e-07,-1.59493e-06,0.0208515,-0.00446585,-5.5965e-07,-1.0718e-06,0.0240056,-0.00446582,-6.80007e-07,-1.23678e-06,0.0274475,-0.00410181,-8.69327e-07,-1.387e-06,0.0209302,-0.00226797,-7.87702e-07,-9.77491e-07,0.0143765,-0.00131507,-6.15091e-07,-6.6113e-07,0.0139066,-0.00130452,-6.42573e-07,-7.10344e-07,0.0128375,-0.0012008,-6.5197e-07,-7.15725e-07,0,300,300,102,0.7239,0.417944,3.556,3.65292
block_103,10,0.00255856,-0.000607962,2.1615e-07,2.86093e-07,0.0112466,-0.000709601,1.15423e-06,1.17977e-06,0.0080638,-0.000503292,8.86161e-07,9.00346e-07,0.00855062,-0.000537855,1.02025e-06,1.03876e-06,0.00784746,-0.000502802,1.03354e-06,1.05478e-06,0.00616612,-0.000369344,8.65047e-07,8.61433e-07,0.0092577,-0.000406074,1.36759e-06,1.27683e-06,0.00506204,-0.000107079,6.87615e-07,5.24782e-07,0.000617646,-6.04476e-06,4.81199e-08,1.52979e-08,0.0172954,-0.00356059,1.18227e-06,1.56841e-06,0.0399258,-0.00713612,2.728e-06,3.51368e-06,0.0265117,-0.00417063,1.80365e-06,2.25311e-06,0.0306093,-0.00412824,2.09981e-06,2.54855e-06,0.0351072,-0.00374943,2.44204e-06,2.83427e-06,0.0268541,-0.00204777,1.90275e-06,2.03495e-06,0.0185312,-0.00117068,1.39848e-06,1.43505e-06,0.0179885,-0.00115287,1.52475e-06,1.57805e-06,0.0166847,-0.00105246,1.56617e-06,1.60771e-06,0,300,300,102,-0.364276,0.218077,5.334,5.35087
