x,y,z,nuFissRate,nuFissRateRelError,scalarFlux,scalarFluxRelError
0.00636137,0.42521,16.002,0.03160654,0.23952433512791652,0.5011853,0.35225664904284776
0.36195,0.626916,16.002,0.03160654,0.23952433512791652,0.5011853,0.35225664904284776
0.0,0.835888,14.224,0.03160654,0.23952433512791652,0.5011853,0.35225664904284776
0.00636137,0.42521,14.224,0.03160654,0.23952433512791652,0.5011853,0.35225664904284776
0.36195,0.626916,14.224,0.03160654,0.23952433512791652,0.5011853,0.35225664904284776
0.368245,0.217017,16.002,0.03160654,0.23952433512791652,0.5011853,0.35225664904284776
0.7239,0.417944,16.002,0.03160654,0.23952433512791652,0.5011853,0.35225664904284776
0.368245,0.217017,14.224,0.03160654,0.23952433512791652,0.5011853,0.35225664904284776
0.7239,0.417944,14.224,0.03160654,0.23952433512791652,0.5011853,0.35225664904284776
-0.364276,0.218077,16.002,0.03160654,0.23952433512791652,0.5011853,0.35225664904284776
-0.36195,0.626916,16.002,0.03160654,0.23952433512791652,0.5011853,0.35225664904284776
-0.364276,0.218077,14.224,0.03160654,0.23952433512791652,0.5011853,0.35225664904284776
-0.36195,0.626916,14.224,0.03160654,0.23952433512791652,0.5011853,0.35225664904284776
-0.7239,0.417944,16.002,0.03160654,0.23952433512791652,0.5011853,0.35225664904284776
-0.7239,0.417944,14.224,0.03160654,0.23952433512791652,0.5011853,0.35225664904284776
-0.381395,-0.208972,16.002,0.03160654,0.23952433512791652,0.5011853,0.35225664904284776
-0.7239,5.55112e-17,16.002,0.03160654,0.23952433512791652,0.5011853,0.35225664904284776
-0.7239,-0.417944,16.002,0.03160654,0.23952433512791652,0.5011853,0.35225664904284776
-0.381395,-0.208972,14.224,0.03160654,0.23952433512791652,0.5011853,0.35225664904284776
-0.7239,5.55112e-17,14.224,0.03160654,0.23952433512791652,0.5011853,0.35225664904284776
-0.7239,-0.417944,14.224,0.03160654,0.23952433512791652,0.5011853,0.35225664904284776
0.0,-0.835888,16.002,0.03160654,0.23952433512791652,0.5011853,0.35225664904284776
-0.00972244,-0.434784,16.002,0.03160654,0.23952433512791652,0.5011853,0.35225664904284776
-0.36195,-0.626916,16.002,0.03160654,0.23952433512791652,0.5011853,0.35225664904284776
0.0,-0.835888,14.224,0.03160654,0.23952433512791652,0.5011853,0.35225664904284776
-0.00972244,-0.434784,14.224,0.03160654,0.23952433512791652,0.5011853,0.35225664904284776
-0.36195,-0.626916,14.224,0.03160654,0.23952433512791652,0.5011853,0.35225664904284776
0.371672,-0.225812,16.002,0.03160654,0.23952433512791652,0.5011853,0.35225664904284776
0.36195,-0.626916,16.002,0.03160654,0.23952433512791652,0.5011853,0.35225664904284776
0.371672,-0.225812,14.224,0.03160654,0.23952433512791652,0.5011853,0.35225664904284776
0.36195,-0.626916,14.224,0.03160654,0.23952433512791652,0.5011853,0.35225664904284776
0.7239,-0.417944,16.002,0.03160654,0.23952433512791652,0.5011853,0.35225664904284776
0.7239,-0.417944,14.224,0.03160654,0.23952433512791652,0.5011853,0.35225664904284776
0.7239,-5.55112e-17,16.002,0.03160654,0.23952433512791652,0.5011853,0.35225664904284776
0.7239,-5.55112e-17,14.224,0.03160654,0.23952433512791652,0.5011853,0.35225664904284776
0.00909704,-0.0185493,16.002,0.03160654,0.23952433512791652,0.5011853,0.35225664904284776
0.00909704,-0.0185493,14.224,0.03160654,0.23952433512791652,0.5011853,0.35225664904284776
0.0,0.835888,17.78,0.03216671,0.3882444829189154,0.5107372,0.222507280122088
0.00636137,0.42521,17.78,0.03216671,0.3882444829189154,0.5107372,0.222507280122088
0.36195,0.626916,17.78,0.03216671,0.3882444829189154,0.5107372,0.222507280122088
0.0,0.835888,16.002,0.03216671,0.3882444829189154,0.5107372,0.222507280122088
0.00636137,0.42521,16.002,0.03216671,0.3882444829189154,0.5107372,0.222507280122088
0.36195,0.626916,16.002,0.03216671,0.3882444829189154,0.5107372,0.222507280122088
0.368245,0.217017,17.78,0.03216671,0.3882444829189154,0.5107372,0.222507280122088
0.7239,0.417944,17.78,0.03216671,0.3882444829189154,0.5107372,0.222507280122088
0.368245,0.217017,16.002,0.03216671,0.3882444829189154,0.5107372,0.222507280122088
0.7239,0.417944,16.002,0.03216671,0.3882444829189154,0.5107372,0.222507280122088
-0.364276,0.218077,17.78,0.03216671,0.3882444829189154,0.5107372,0.222507280122088
-0.36195,0.626916,17.78,0.03216671,0.3882444829189154,0.5107372,0.222507280122088
-0.364276,0.218077,16.002,0.03216671,0.3882444829189154,0.5107372,0.222507280122088
-0.36195,0.626916,16.002,0.03216671,0.3882444829189154,0.5107372,0.222507280122088
-0.7239,0.417944,17.78,0.03216671,0.3882444829189154,0.5107372,0.222507280122088
-0.7239,0.417944,16.002,0.03216671,0.3882444829189154,0.5107372,0.222507280122088
-0.381395,-0.208972,17.78,0.03216671,0.3882444829189154,0.5107372,0.222507280122088
-0.7239,5.55112e-17,17.78,0.03216671,0.3882444829189154,0.5107372,0.222507280122088
-0.7239,-0.417944,17.78,0.03216671,0.3882444829189154,0.5107372,0.222507280122088
-0.381395,-0.208972,16.002,0.03216671,0.3882444829189154,0.5107372,0.222507280122088
-0.7239,5.55112e-17,16.002,0.03216671,0.3882444829189154,0.5107372,0.222507280122088
-0.7239,-0.417944,16.002,0.03216671,0.3882444829189154,0.5107372,0.222507280122088
0.0,-0.835888,17.78,0.03216671,0.3882444829189154,0.5107372,0.222507280122088
-0.00972244,-0.434784,17.78,0.03216671,0.3882444829189154,0.5107372,0.222507280122088
-0.36195,-0.626916,17.78,0.03216671,0.3882444829189154,0.5107372,0.222507280122088
0.0,-0.835888,16.002,0.03216671,0.3882444829189154,0.5107372,0.222507280122088
-0.00972244,-0.434784,16.002,0.03216671,0.3882444829189154,0.5107372,0.222507280122088
-0.36195,-0.626916,16.002,0.03216671,0.3882444829189154,0.5107372,0.222507280122088
0.371672,-0.225812,17.78,0.03216671,0.3882444829189154,0.5107372,0.222507280122088
0.36195,-0.626916,17.78,0.03216671,0.3882444829189154,0.5107372,0.222507280122088
0.371672,-0.225812,16.002,0.03216671,0.3882444829189154,0.5107372,0.222507280122088
0.36195,-0.626916,16.002,0.03216671,0.3882444829189154,0.5107372,0.222507280122088
0.7239,-0.417944,17.78,0.03216671,0.3882444829189154,0.5107372,0.222507280122088
0.7239,-0.417944,16.002,0.03216671,0.3882444829189154,0.5107372,0.222507280122088
0.7239,-5.55112e-17,17.78,0.03216671,0.3882444829189154,0.5107372,0.222507280122088
0.7239,-5.55112e-17,16.002,0.03216671,0.3882444829189154,0.5107372,0.222507280122088
0.00909704,-0.0185493,17.78,0.03216671,0.3882444829189154,0.5107372,0.222507280122088
0.00909704,-0.0185493,16.002,0.03216671,0.3882444829189154,0.5107372,0.222507280122088
0.0,0.835888,19.558,0.03216951,0.0,0.5106581,0.015487417012116644
0.00636137,0.42521,19.558,0.03216951,0.0,0.5106581,0.015487417012116644
0.36195,0.626916,19.558,0.03216951,0.0,0.5106581,0.015487417012116644
0.0,0.835888,17.78,0.03216951,0.0,0.5106581,0.015487417012116644
0.00636137,0.42521,17.78,0.03216951,0.0,0.5106581,0.015487417012116644
0.36195,0.626916,17.78,0.03216951,0.0,0.5106581,0.015487417012116644
0.368245,0.217017,19.558,0.03216951,0.0,0.5106581,0.015487417012116644
0.7239,0.417944,19.558,0.03216951,0.0,0.5106581,0.015487417012116644
0.368245,0.217017,17.78,0.03216951,0.0,0.5106581,0.015487417012116644
0.7239,0.417944,17.78,0.03216951,0.0,0.5106581,0.015487417012116644
-0.364276,0.218077,19.558,0.03216951,0.0,0.5106581,0.015487417012116644
-0.36195,0.626916,19.558,0.03216951,0.0,0.5106581,0.015487417012116644
-0.364276,0.218077,17.78,0.03216951,0.0,0.5106581,0.015487417012116644
-0.36195,0.626916,17.78,0.03216951,0.0,0.5106581,0.015487417012116644
-0.7239,0.417944,19.558,0.03216951,0.0,0.5106581,0.015487417012116644
-0.7239,0.417944,17.78,0.03216951,0.0,0.5106581,0.015487417012116644
-0.381395,-0.208972,19.558,0.03216951,0.0,0.5106581,0.015487417012116644
-0.7239,5.55112e-17,19.558,0.03216951,0.0,0.5106581,0.015487417012116644
-0.7239,-0.417944,19.558,0.03216951,0.0,0.5106581,0.015487417012116644
-0.381395,-0.208972,17.78,0.03216951,0.0,0.5106581,0.015487417012116644
-0.7239,5.55112e-17,17.78,0.03216951,0.0,0.5106581,0.015487417012116644
-0.7239,-0.417944,17.78,0.03216951,0.0,0.5106581,0.015487417012116644
0.0,-0.835888,19.558,0.03216951,0.0,0.5106581,0.015487417012116644
-0.00972244,-0.434784,19.558,0.03216951,0.0,0.5106581,0.015487417012116644
-0.36195,-0.626916,19.558,0.03216951,0.0,0.5106581,0.015487417012116644
0.0,-0.835888,17.78,0.03216951,0.0,0.5106581,0.015487417012116644
-0.00972244,-0.434784,17.78,0.03216951,0.0,0.5106581,0.015487417012116644
-0.36195,-0.626916,17.78,0.03216951,0.0,0.5106581,0.015487417012116644
0.371672,-0.225812,19.558,0.03216951,0.0,0.5106581,0.015487417012116644
0.36195,-0.626916,19.558,0.03216951,0.0,0.5106581,0.015487417012116644
0.371672,-0.225812,17.78,0.03216951,0.0,0.5106581,0.015487417012116644
0.36195,-0.626916,17.78,0.03216951,0.0,0.5106581,0.015487417012116644
0.7239,-0.417944,19.558,0.03216951,0.0,0.5106581,0.015487417012116644
0.7239,-0.417944,17.78,0.03216951,0.0,0.5106581,0.015487417012116644
0.7239,-5.55112e-17,19.558,0.03216951,0.0,0.5106581,0.015487417012116644
0.7239,-5.55112e-17,17.78,0.03216951,0.0,0.5106581,0.015487417012116644
0.00909704,-0.0185493,19.558,0.03216951,0.0,0.5106581,0.015487417012116644
0.00909704,-0.0185493,17.78,0.03216951,0.0,0.5106581,0.015487417012116644
0.0,0.835888,21.336,0.03154796,0.08426721696228145,0.5009455,0.02445403052853095
0.00636137,0.42521,21.336,0.03154796,0.08426721696228145,0.5009455,0.02445403052853095
0.36195,0.626916,21.336,0.03154796,0.08426721696228145,0.5009455,0.02445403052853095
0.0,0.835888,19.558,0.03154796,0.08426721696228145,0.5009455,0.02445403052853095
0.00636137,0.42521,19.558,0.03154796,0.08426721696228145,0.5009455,0.02445403052853095
0.36195,0.626916,19.558,0.03154796,0.08426721696228145,0.5009455,0.02445403052853095
0.368245,0.217017,21.336,0.03154796,0.08426721696228145,0.5009455,0.02445403052853095
0.7239,0.417944,21.336,0.03154796,0.08426721696228145,0.5009455,0.02445403052853095
0.368245,0.217017,19.558,0.03154796,0.08426721696228145,0.5009455,0.02445403052853095
0.7239,0.417944,19.558,0.03154796,0.08426721696228145,0.5009455,0.02445403052853095
-0.364276,0.218077,21.336,0.03154796,0.08426721696228145,0.5009455,0.02445403052853095
-0.36195,0.626916,21.336,0.03154796,0.08426721696228145,0.5009455,0.02445403052853095
-0.364276,0.218077,19.558,0.03154796,0.08426721696228145,0.5009455,0.02445403052853095
-0.36195,0.626916,19.558,0.03154796,0.08426721696228145,0.5009455,0.02445403052853095
-0.7239,0.417944,21.336,0.03154796,0.08426721696228145,0.5009455,0.02445403052853095
-0.7239,0.417944,19.558,0.03154796,0.08426721696228145,0.5009455,0.02445403052853095
-0.381395,-0.208972,21.336,0.03154796,0.08426721696228145,0.5009455,0.02445403052853095
-0.7239,5.55112e-17,21.336,0.03154796,0.08426721696228145,0.5009455,0.02445403052853095
-0.7239,-0.417944,21.336,0.03154796,0.08426721696228145,0.5009455,0.02445403052853095
-0.381395,-0.208972,19.558,0.03154796,0.08426721696228145,0.5009455,0.02445403052853095
-0.7239,5.55112e-17,19.558,0.03154796,0.08426721696228145,0.5009455,0.02445403052853095
-0.7239,-0.417944,19.558,0.03154796,0.08426721696228145,0.5009455,0.02445403052853095
0.0,-0.835888,21.336,0.03154796,0.08426721696228145,0.5009455,0.02445403052853095
-0.00972244,-0.434784,21.336,0.03154796,0.08426721696228145,0.5009455,0.02445403052853095
-0.36195,-0.626916,21.336,0.03154796,0.08426721696228145,0.5009455,0.02445403052853095
0.0,-0.835888,19.558,0.03154796,0.08426721696228145,0.5009455,0.02445403052853095
-0.00972244,-0.434784,19.558,0.03154796,0.08426721696228145,0.5009455,0.02445403052853095
-0.36195,-0.626916,19.558,0.03154796,0.08426721696228145,0.5009455,0.02445403052853095
0.371672,-0.225812,21.336,0.03154796,0.08426721696228145,0.5009455,0.02445403052853095
0.36195,-0.626916,21.336,0.03154796,0.08426721696228145,0.5009455,0.02445403052853095
0.371672,-0.225812,19.558,0.03154796,0.08426721696228145,0.5009455,0.02445403052853095
0.36195,-0.626916,19.558,0.03154796,0.08426721696228145,0.5009455,0.02445403052853095
0.7239,-0.417944,21.336,0.03154796,0.08426721696228145,0.5009455,0.02445403052853095
0.7239,-0.417944,19.558,0.03154796,0.08426721696228145,0.5009455,0.02445403052853095
0.7239,-5.55112e-17,21.336,0.03154796,0.08426721696228145,0.5009455,0.02445403052853095
0.7239,-5.55112e-17,19.558,0.03154796,0.08426721696228145,0.5009455,0.02445403052853095
0.00909704,-0.0185493,21.336,0.03154796,0.08426721696228145,0.5009455,0.02445403052853095
0.00909704,-0.0185493,19.558,0.03154796,0.08426721696228145,0.5009455,0.02445403052853095
0.0,0.835888,23.114,0.03033709,0.06532047445438689,0.4816981,0.0
0.00636137,0.42521,23.114,0.03033709,0.06532047445438689,0.4816981,0.0
0.36195,0.626916,23.114,0.03033709,0.06532047445438689,0.4816981,0.0
0.0,0.835888,21.336,0.03033709,0.06532047445438689,0.4816981,0.0
0.00636137,0.42521,21.336,0.03033709,0.06532047445438689,0.4816981,0.0
0.36195,0.626916,21.336,0.03033709,0.06532047445438689,0.4816981,0.0
0.368245,0.217017,23.114,0.03033709,0.06532047445438689,0.4816981,0.0
0.7239,0.417944,23.114,0.03033709,0.06532047445438689,0.4816981,0.0
0.368245,0.217017,21.336,0.03033709,0.06532047445438689,0.4816981,0.0
0.7239,0.417944,21.336,0.03033709,0.06532047445438689,0.4816981,0.0
-0.364276,0.218077,23.114,0.03033709,0.06532047445438689,0.4816981,0.0
-0.36195,0.626916,23.114,0.03033709,0.06532047445438689,0.4816981,0.0
-0.364276,0.218077,21.336,0.03033709,0.06532047445438689,0.4816981,0.0
-0.36195,0.626916,21.336,0.03033709,0.06532047445438689,0.4816981,0.0
-0.7239,0.417944,23.114,0.03033709,0.06532047445438689,0.4816981,0.0
-0.7239,0.417944,21.336,0.03033709,0.06532047445438689,0.4816981,0.0
-0.381395,-0.208972,23.114,0.03033709,0.06532047445438689,0.4816981,0.0
-0.7239,5.55112e-17,23.114,0.03033709,0.06532047445438689,0.4816981,0.0
-0.7239,-0.417944,23.114,0.03033709,0.06532047445438689,0.4816981,0.0
-0.381395,-0.208972,21.336,0.03033709,0.06532047445438689,0.4816981,0.0
-0.7239,5.55112e-17,21.336,0.03033709,0.06532047445438689,0.4816981,0.0
-0.7239,-0.417944,21.336,0.03033709,0.06532047445438689,0.4816981,0.0
0.0,-0.835888,23.114,0.03033709,0.06532047445438689,0.4816981,0.0
-0.00972244,-0.434784,23.114,0.03033709,0.06532047445438689,0.4816981,0.0
-0.36195,-0.626916,23.114,0.03033709,0.06532047445438689,0.4816981,0.0
0.0,-0.835888,21.336,0.03033709,0.06532047445438689,0.4816981,0.0
-0.00972244,-0.434784,21.336,0.03033709,0.06532047445438689,0.4816981,0.0
-0.36195,-0.626916,21.336,0.03033709,0.06532047445438689,0.4816981,0.0
0.371672,-0.225812,23.114,0.03033709,0.06532047445438689,0.4816981,0.0
0.36195,-0.626916,23.114,0.03033709,0.06532047445438689,0.4816981,0.0
0.371672,-0.225812,21.336,0.03033709,0.06532047445438689,0.4816981,0.0
0.36195,-0.626916,21.336,0.03033709,0.06532047445438689,0.4816981,0.0
0.7239,-0.417944,23.114,0.03033709,0.06532047445438689,0.4816981,0.0
0.7239,-0.417944,21.336,0.03033709,0.06532047445438689,0.4816981,0.0
0.7239,-5.55112e-17,23.114,0.03033709,0.06532047445438689,0.4816981,0.0
0.7239,-5.55112e-17,21.336,0.03033709,0.06532047445438689,0.4816981,0.0
0.00909704,-0.0185493,23.114,0.03033709,0.06532047445438689,0.4816981,0.0
0.00909704,-0.0185493,21.336,0.03033709,0.06532047445438689,0.4816981,0.0
0.0,0.835888,24.892,0.0285475,0.20136303282230236,0.4532858,0.019870262635046373
0.00636137,0.42521,24.892,0.0285475,0.20136303282230236,0.4532858,0.019870262635046373
0.36195,0.626916,24.892,0.0285475,0.20136303282230236,0.4532858,0.019870262635046373
0.0,0.835888,23.114,0.0285475,0.20136303282230236,0.4532858,0.019870262635046373
0.00636137,0.42521,23.114,0.0285475,0.20136303282230236,0.4532858,0.019870262635046373
0.36195,0.626916,23.114,0.0285475,0.20136303282230236,0.4532858,0.019870262635046373
0.368245,0.217017,24.892,0.0285475,0.20136303282230236,0.4532858,0.019870262635046373
0.7239,0.417944,24.892,0.0285475,0.20136303282230236,0.4532858,0.019870262635046373
0.368245,0.217017,23.114,0.0285475,0.20136303282230236,0.4532858,0.019870262635046373
0.7239,0.417944,23.114,0.0285475,0.20136303282230236,0.4532858,0.019870262635046373
-0.364276,0.218077,24.892,0.0285475,0.20136303282230236,0.4532858,0.019870262635046373
-0.36195,0.626916,24.892,0.0285475,0.20136303282230236,0.4532858,0.019870262635046373
-0.364276,0.218077,23.114,0.0285475,0.20136303282230236,0.4532858,0.019870262635046373
-0.36195,0.626916,23.114,0.0285475,0.20136303282230236,0.4532858,0.019870262635046373
-0.7239,0.417944,24.892,0.0285475,0.20136303282230236,0.4532858,0.019870262635046373
-0.7239,0.417944,23.114,0.0285475,0.20136303282230236,0.4532858,0.019870262635046373
-0.381395,-0.208972,24.892,0.0285475,0.20136303282230236,0.4532858,0.019870262635046373
-0.7239,5.55112e-17,24.892,0.0285475,0.20136303282230236,0.4532858,0.019870262635046373
-0.7239,-0.417944,24.892,0.0285475,0.20136303282230236,0.4532858,0.019870262635046373
-0.381395,-0.208972,23.114,0.0285475,0.20136303282230236,0.4532858,0.019870262635046373
-0.7239,5.55112e-17,23.114,0.0285475,0.20136303282230236,0.4532858,0.019870262635046373
-0.7239,-0.417944,23.114,0.0285475,0.20136303282230236,0.4532858,0.019870262635046373
0.0,-0.835888,24.892,0.0285475,0.20136303282230236,0.4532858,0.019870262635046373
-0.00972244,-0.434784,24.892,0.0285475,0.20136303282230236,0.4532858,0.019870262635046373
-0.36195,-0.626916,24.892,0.0285475,0.20136303282230236,0.4532858,0.019870262635046373
0.0,-0.835888,23.114,0.0285475,0.20136303282230236,0.4532858,0.019870262635046373
-0.00972244,-0.434784,23.114,0.0285475,0.20136303282230236,0.4532858,0.019870262635046373
-0.36195,-0.626916,23.114,0.0285475,0.20136303282230236,0.4532858,0.019870262635046373
0.371672,-0.225812,24.892,0.0285475,0.20136303282230236,0.4532858,0.019870262635046373
0.36195,-0.626916,24.892,0.0285475,0.20136303282230236,0.4532858,0.019870262635046373
0.371672,-0.225812,23.114,0.0285475,0.20136303282230236,0.4532858,0.019870262635046373
0.36195,-0.626916,23.114,0.0285475,0.20136303282230236,0.4532858,0.019870262635046373
0.7239,-0.417944,24.892,0.0285475,0.20136303282230236,0.4532858,0.019870262635046373
0.7239,-0.417944,23.114,0.0285475,0.20136303282230236,0.4532858,0.019870262635046373
0.7239,-5.55112e-17,24.892,0.0285475,0.20136303282230236,0.4532858,0.019870262635046373
0.7239,-5.55112e-17,23.114,0.0285475,0.20136303282230236,0.4532858,0.019870262635046373
0.00909704,-0.0185493,24.892,0.0285475,0.20136303282230236,0.4532858,0.019870262635046373
0.00909704,-0.0185493,23.114,0.0285475,0.20136303282230236,0.4532858,0.019870262635046373
0.0,0.835888,26.67,0.02619274,0.12860068053724952,0.416054,0.029556120761937074
0.00636137,0.42521,26.67,0.02619274,0.12860068053724952,0.416054,0.029556120761937074
0.36195,0.626916,26.67,0.02619274,0.12860068053724952,0.416054,0.029556120761937074
0.0,0.835888,24.892,0.02619274,0.12860068053724952,0.416054,0.029556120761937074
0.00636137,0.42521,24.892,0.02619274,0.12860068053724952,0.416054,0.029556120761937074
0.36195,0.626916,24.892,0.02619274,0.12860068053724952,0.416054,0.029556120761937074
0.368245,0.217017,26.67,0.02619274,0.12860068053724952,0.416054,0.029556120761937074
0.7239,0.417944,26.67,0.02619274,0.12860068053724952,0.416054,0.029556120761937074
0.368245,0.217017,24.892,0.02619274,0.12860068053724952,0.416054,0.029556120761937074
0.7239,0.417944,24.892,0.02619274,0.12860068053724952,0.416054,0.029556120761937074
-0.364276,0.218077,26.67,0.02619274,0.12860068053724952,0.416054,0.029556120761937074
-0.36195,0.626916,26.67,0.02619274,0.12860068053724952,0.416054,0.029556120761937074
-0.364276,0.218077,24.892,0.02619274,0.12860068053724952,0.416054,0.029556120761937074
-0.36195,0.626916,24.892,0.02619274,0.12860068053724952,0.416054,0.029556120761937074
-0.7239,0.417944,26.67,0.02619274,0.12860068053724952,0.416054,0.029556120761937074
-0.7239,0.417944,24.892,0.02619274,0.12860068053724952,0.416054,0.029556120761937074
-0.381395,-0.208972,26.67,0.02619274,0.12860068053724952,0.416054,0.029556120761937074
-0.7239,5.55112e-17,26.67,0.02619274,0.12860068053724952,0.416054,0.029556120761937074
-0.7239,-0.417944,26.67,0.02619274,0.12860068053724952,0.416054,0.029556120761937074
-0.381395,-0.208972,24.892,0.02619274,0.12860068053724952,0.416054,0.029556120761937074
-0.7239,5.55112e-17,24.892,0.02619274,0.12860068053724952,0.416054,0.029556120761937074
-0.7239,-0.417944,24.892,0.02619274,0.12860068053724952,0.416054,0.029556120761937074
0.0,-0.835888,26.67,0.02619274,0.12860068053724952,0.416054,0.029556120761937074
-0.00972244,-0.434784,26.67,0.02619274,0.12860068053724952,0.416054,0.029556120761937074
-0.36195,-0.626916,26.67,0.02619274,0.12860068053724952,0.416054,0.029556120761937074
0.0,-0.835888,24.892,0.02619274,0.12860068053724952,0.416054,0.029556120761937074
-0.00972244,-0.434784,24.892,0.02619274,0.12860068053724952,0.416054,0.029556120761937074
-0.36195,-0.626916,24.892,0.02619274,0.12860068053724952,0.416054,0.029556120761937074
0.371672,-0.225812,26.67,0.02619274,0.12860068053724952,0.416054,0.029556120761937074
0.36195,-0.626916,26.67,0.02619274,0.12860068053724952,0.416054,0.029556120761937074
0.371672,-0.225812,24.892,0.02619274,0.12860068053724952,0.416054,0.029556120761937074
0.36195,-0.626916,24.892,0.02619274,0.12860068053724952,0.416054,0.029556120761937074
0.7239,-0.417944,26.67,0.02619274,0.12860068053724952,0.416054,0.029556120761937074
0.7239,-0.417944,24.892,0.02619274,0.12860068053724952,0.416054,0.029556120761937074
0.7239,-5.55112e-17,26.67,0.02619274,0.12860068053724952,0.416054,0.029556120761937074
0.7239,-5.55112e-17,24.892,0.02619274,0.12860068053724952,0.416054,0.029556120761937074
0.00909704,-0.0185493,26.67,0.02619274,0.12860068053724952,0.416054,0.029556120761937074
0.00909704,-0.0185493,24.892,0.02619274,0.12860068053724952,0.416054,0.029556120761937074
0.0,0.835888,28.448,0.02327071,0.016099074372899095,0.3705323,0.07184865523084745
0.00636137,0.42521,28.448,0.02327071,0.016099074372899095,0.3705323,0.07184865523084745
0.36195,0.626916,28.448,0.02327071,0.016099074372899095,0.3705323,0.07184865523084745
0.0,0.835888,26.67,0.02327071,0.016099074372899095,0.3705323,0.07184865523084745
0.00636137,0.42521,26.67,0.02327071,0.016099074372899095,0.3705323,0.07184865523084745
0.36195,0.626916,26.67,0.02327071,0.016099074372899095,0.3705323,0.07184865523084745
0.368245,0.217017,28.448,0.02327071,0.016099074372899095,0.3705323,0.07184865523084745
0.7239,0.417944,28.448,0.02327071,0.016099074372899095,0.3705323,0.07184865523084745
0.368245,0.217017,26.67,0.02327071,0.016099074372899095,0.3705323,0.07184865523084745
0.7239,0.417944,26.67,0.02327071,0.016099074372899095,0.3705323,0.07184865523084745
-0.364276,0.218077,28.448,0.02327071,0.016099074372899095,0.3705323,0.07184865523084745
-0.36195,0.626916,28.448,0.02327071,0.016099074372899095,0.3705323,0.07184865523084745
-0.364276,0.218077,26.67,0.02327071,0.016099074372899095,0.3705323,0.07184865523084745
-0.36195,0.626916,26.67,0.02327071,0.016099074372899095,0.3705323,0.07184865523084745
-0.7239,0.417944,28.448,0.02327071,0.016099074372899095,0.3705323,0.07184865523084745
-0.7239,0.417944,26.67,0.02327071,0.016099074372899095,0.3705323,0.07184865523084745
-0.381395,-0.208972,28.448,0.02327071,0.016099074372899095,0.3705323,0.07184865523084745
-0.7239,5.55112e-17,28.448,0.02327071,0.016099074372899095,0.3705323,0.07184865523084745
-0.7239,-0.417944,28.448,0.02327071,0.016099074372899095,0.3705323,0.07184865523084745
-0.381395,-0.208972,26.67,0.02327071,0.016099074372899095,0.3705323,0.07184865523084745
-0.7239,5.55112e-17,26.67,0.02327071,0.016099074372899095,0.3705323,0.07184865523084745
-0.7239,-0.417944,26.67,0.02327071,0.016099074372899095,0.3705323,0.07184865523084745
0.0,-0.835888,28.448,0.02327071,0.016099074372899095,0.3705323,0.07184865523084745
-0.00972244,-0.434784,28.448,0.02327071,0.016099074372899095,0.3705323,0.07184865523084745
-0.36195,-0.626916,28.448,0.02327071,0.016099074372899095,0.3705323,0.07184865523084745
0.0,-0.835888,26.67,0.02327071,0.016099074372899095,0.3705323,0.07184865523084745
-0.00972244,-0.434784,26.67,0.02327071,0.016099074372899095,0.3705323,0.07184865523084745
-0.36195,-0.626916,26.67,0.02327071,0.016099074372899095,0.3705323,0.07184865523084745
0.371672,-0.225812,28.448,0.02327071,0.016099074372899095,0.3705323,0.07184865523084745
0.36195,-0.626916,28.448,0.02327071,0.016099074372899095,0.3705323,0.07184865523084745
0.371672,-0.225812,26.67,0.02327071,0.016099074372899095,0.3705323,0.07184865523084745
0.36195,-0.626916,26.67,0.02327071,0.016099074372899095,0.3705323,0.07184865523084745
0.7239,-0.417944,28.448,0.02327071,0.016099074372899095,0.3705323,0.07184865523084745
0.7239,-0.417944,26.67,0.02327071,0.016099074372899095,0.3705323,0.07184865523084745
0.7239,-5.55112e-17,28.448,0.02327071,0.016099074372899095,0.3705323,0.07184865523084745
0.7239,-5.55112e-17,26.67,0.02327071,0.016099074372899095,0.3705323,0.07184865523084745
0.00909704,-0.0185493,28.448,0.02327071,0.016099074372899095,0.3705323,0.07184865523084745
0.00909704,-0.0185493,26.67,0.02327071,0.016099074372899095,0.3705323,0.07184865523084745
0.0,0.835888,30.226,0.01984981,0.16462307259843864,0.3172505,0.12285227880495536
0.00636137,0.42521,30.226,0.01984981,0.16462307259843864,0.3172505,0.12285227880495536
0.36195,0.626916,30.226,0.01984981,0.16462307259843864,0.3172505,0.12285227880495536
0.0,0.835888,28.448,0.01984981,0.16462307259843864,0.3172505,0.12285227880495536
0.00636137,0.42521,28.448,0.01984981,0.16462307259843864,0.3172505,0.12285227880495536
0.36195,0.626916,28.448,0.01984981,0.16462307259843864,0.3172505,0.12285227880495536
0.368245,0.217017,30.226,0.01984981,0.16462307259843864,0.3172505,0.12285227880495536
0.7239,0.417944,30.226,0.01984981,0.16462307259843864,0.3172505,0.12285227880495536
0.368245,0.217017,28.448,0.01984981,0.16462307259843864,0.3172505,0.12285227880495536
0.7239,0.417944,28.448,0.01984981,0.16462307259843864,0.3172505,0.12285227880495536
-0.364276,0.218077,30.226,0.01984981,0.16462307259843864,0.3172505,0.12285227880495536
-0.36195,0.626916,30.226,0.01984981,0.16462307259843864,0.3172505,0.12285227880495536
-0.364276,0.218077,28.448,0.01984981,0.16462307259843864,0.3172505,0.12285227880495536
-0.36195,0.626916,28.448,0.01984981,0.16462307259843864,0.3172505,0.12285227880495536
-0.7239,0.417944,30.226,0.01984981,0.16462307259843864,0.3172505,0.12285227880495536
